panel_id,assay_id,target_id,assay_modality,direction,direction_source,included,exclusion_reason,publication_ids,outcomes_accessed
human-domainome-v1,Q9P0J7_PF05605_76,Q9P0J7_PF05605_76,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9P2F5_PF10264_64,Q9P2F5_PF10264_64,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9P2K3_PF00249_87,Q9P2K3_PF00249_87,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9P2P5_PF00397_800,Q9P2P5_PF00397_800,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UBF6_PF12678_48,Q9UBF6_PF12678_48,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UBS4_PF00226_25,Q9UBS4_PF00226_25,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UBX0_PF00046_110,Q9UBX0_PF00046_110,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UDY2_PF00595_26,Q9UDY2_PF00595_26,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UDY2_PF00595_509,Q9UDY2_PF00595_509,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UHC7_PF00642_89,Q9UHC7_PF00642_89,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UHD4_PF02017_36,Q9UHD4_PF02017_36,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UIF8_PF00628_1927,Q9UIF8_PF00628_1927,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UJ78_PF06467_334,Q9UJ78_PF06467_334,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UJQ4_PF00096_383,Q9UJQ4_PF00096_383,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UJQ4_PF00096_899,Q9UJQ4_PF00096_899,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UJV3_PF00643_191,Q9UJV3_PF00643_191,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UKI9_PF00157_186,Q9UKI9_PF00157_186,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UKL0_PF00249_383,Q9UKL0_PF00249_383,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UKS6_PF14604_365,Q9UKS6_PF14604_365,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UKW6_PF02198_47,Q9UKW6_PF02198_47,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UKY1_PF18387_100,Q9UKY1_PF18387_100,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9ULJ8_PF07647_987,Q9ULJ8_PF07647_987,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9ULL8_PF00595_7,Q9ULL8_PF00595_7,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UNF0_PF00018_428,Q9UNF0_PF00018_428,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UPQ7_PF00595_244,Q9UPQ7_PF00595_244,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UPQ7_PF00595_414,Q9UPQ7_PF00595_414,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UPW6_PF02376_358,Q9UPW6_PF02376_358,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UPW6_PF02376_482,Q9UPW6_PF02376_482,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9UQR1_PF00096_172,Q9UQR1_PF00096_172,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9Y222_PF00249_226,Q9Y222_PF00249_226,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9Y2G7_PF00096_411,Q9Y2G7_PF00096_411,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9Y2T7_PF00313_86,Q9Y2T7_PF00313_86,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9Y3R0_PF00595_666,Q9Y3R0_PF00595_666,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9Y462_PF00096_506,Q9Y462_PF00096_506,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9Y4I5_PF03638_368,Q9Y4I5_PF03638_368,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9Y4J8_PF00569_235,Q9Y4J8_PF00569_235,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9Y5K6_PF00018_271,Q9Y5K6_PF00018_271,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9Y5K6_PF14604_1,Q9Y5K6_PF14604_1,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9Y5K6_PF14604_109,Q9Y5K6_PF14604_109,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9Y618_PF00249_613,Q9Y618_PF00249_613,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9Y6N9_PF00595_207,Q9Y6N9_PF00595_207,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
human-domainome-v1,Q9Y6V0_PF05715_1058,Q9Y6V0_PF05715_1058,abundance/stability,1.0,Domainome abundance-score definition,True,,,False
mavedb-complement-v1,urn:mavedb:00000069-a-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1126/science.abc0870,False
mavedb-complement-v1,urn:mavedb:00000069-a-2,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1126/science.abc0870,False
mavedb-complement-v1,urn:mavedb:00000072-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1016/j.jmb.2012.07.017,False
mavedb-complement-v1,urn:mavedb:00000074-a-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1016/j.celrep.2016.03.046,False
mavedb-complement-v1,urn:mavedb:00000076-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1534/genetics.116.196428,False
mavedb-complement-v1,urn:mavedb:00000076-b-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1534/genetics.116.196428,False
mavedb-complement-v1,urn:mavedb:00000076-c-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1534/genetics.116.196428,False
mavedb-complement-v1,urn:mavedb:00000076-d-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1534/genetics.116.196428,False
mavedb-complement-v1,urn:mavedb:00000076-e-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1534/genetics.116.196428,False
mavedb-complement-v1,urn:mavedb:00000077-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1002/prot.25175;10.1371/journal.pone.0118193,False
mavedb-complement-v1,urn:mavedb:00000077-a-2,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1002/prot.25175;10.1371/journal.pone.0118193,False
mavedb-complement-v1,urn:mavedb:00000077-b-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1002/prot.25175;10.1371/journal.pone.0118193,False
mavedb-complement-v1,urn:mavedb:00000077-b-2,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1002/prot.25175;10.1371/journal.pone.0118193,False
mavedb-complement-v1,urn:mavedb:00000078-a-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.7554/elife.58026,False
mavedb-complement-v1,urn:mavedb:00000078-b-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.7554/elife.58026,False
mavedb-complement-v1,urn:mavedb:00000079-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1021/acssynbio.8b00486;10.1371/journal.pone.0118193,False
mavedb-complement-v1,urn:mavedb:00000081-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1016/j.ajhg.2018.07.016,False
mavedb-complement-v1,urn:mavedb:00000081-a-2,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1016/j.ajhg.2018.07.016,False
mavedb-complement-v1,urn:mavedb:00000082-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1073/pnas.1319402111,False
mavedb-complement-v1,urn:mavedb:00000085-a-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1016/j.jmb.2016.04.033;10.1073/pnas.0901246106;10.1093/molbev/msu081;10.1371/journal.pone.0052031,False
mavedb-complement-v1,urn:mavedb:00000085-b-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1016/j.jmb.2016.04.033;10.1073/pnas.0901246106;10.1093/molbev/msu081;10.1371/journal.pone.0052031,False
mavedb-complement-v1,urn:mavedb:00000085-c-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1016/j.jmb.2016.04.033;10.1073/pnas.0901246106;10.1093/molbev/msu081;10.1371/journal.pone.0052031,False
mavedb-complement-v1,urn:mavedb:00000085-d-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1016/j.jmb.2016.04.033;10.1073/pnas.0901246106;10.1093/molbev/msu081;10.1371/journal.pone.0052031,False
mavedb-complement-v1,urn:mavedb:00000087-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1093/molbev/msu173,False
mavedb-complement-v1,urn:mavedb:00000088-a-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1093/molbev/msv167,False
mavedb-complement-v1,urn:mavedb:00000088-b-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1093/molbev/msv167,False
mavedb-complement-v1,urn:mavedb:00000089-a-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1093/molbev/msv167;10.1371/journal.ppat.1006288,False
mavedb-complement-v1,urn:mavedb:00000090-a-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1038/nature11500,False
mavedb-complement-v1,urn:mavedb:00000090-b-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1038/nature11500,False
mavedb-complement-v1,urn:mavedb:00000092-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.7554/elife.03300,False
mavedb-complement-v1,urn:mavedb:00000094-a-2,mavedb-c6dd0092b775896c,multiplexed variant effect,1.0,frozen MaveDB metadata orientation,True,,10.1101/gr.276562.122,False
mavedb-complement-v1,urn:mavedb:00000094-a-3,mavedb-c6dd0092b775896c,multiplexed variant effect,-1.0,frozen MaveDB metadata orientation,True,,10.1101/gr.276562.122,False
mavedb-complement-v1,urn:mavedb:00000094-a-4,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/gr.276562.122,False
mavedb-complement-v1,urn:mavedb:00000094-a-5,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/gr.276562.122,False
mavedb-complement-v1,urn:mavedb:00000094-a-6,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/gr.276562.122,False
mavedb-complement-v1,urn:mavedb:00000094-a-7,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/gr.276562.122,False
mavedb-complement-v1,urn:mavedb:00000103-a-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1016/j.celrep.2016.09.061,False
mavedb-complement-v1,urn:mavedb:00000103-b-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1016/j.celrep.2016.09.061,False
mavedb-complement-v1,urn:mavedb:00000103-c-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1016/j.celrep.2016.09.061,False
mavedb-complement-v1,urn:mavedb:00000103-d-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1016/j.celrep.2016.09.061,False
mavedb-complement-v1,urn:mavedb:00000105-a-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1016/j.cub.2014.09.072,False
mavedb-complement-v1,urn:mavedb:00000106-a-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1093/nar/gku689,False
mavedb-complement-v1,urn:mavedb:00000106-b-1,,multiplexed variant effect,,,False,proteingym_publication_overlap;ambiguous_metadata_direction,10.1093/nar/gku689,False
mavedb-complement-v1,urn:mavedb:00000106-c-1,,multiplexed variant effect,,,False,proteingym_score_set,,False
mavedb-complement-v1,urn:mavedb:00000107-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1002/jimd.12227,False
mavedb-complement-v1,urn:mavedb:00000107-b-1,,multiplexed variant effect,,,False,proteingym_score_set,,False
mavedb-complement-v1,urn:mavedb:00000110-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000110-a-2,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000110-a-3,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000112-a-1,,multiplexed variant effect,,,False,proteingym_score_set,,False
mavedb-complement-v1,urn:mavedb:00000113-a-2,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000113-a-3,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-10,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-11,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-12,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-13,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-14,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-15,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-16,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-17,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-18,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-19,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-2,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-20,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-21,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-22,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-23,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-24,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-25,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-26,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-27,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-28,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-3,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-4,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-5,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-6,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-7,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-8,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000115-a-9,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000659-a-1,mavedb-93100c3b9be6e587,multiplexed variant effect,1.0,frozen MaveDB metadata orientation,True,,10.1172/jci168156,False
mavedb-complement-v1,urn:mavedb:00000660-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000664-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000664-a-2,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000664-a-3,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000664-a-4,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000664-a-5,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000664-a-6,,multiplexed variant effect,,,False,ambiguous_metadata_direction,,False
mavedb-complement-v1,urn:mavedb:00000665-a-1,mavedb-aebeb991234cd8a3,multiplexed variant effect,1.0,frozen MaveDB metadata orientation,True,,10.1038/s44320-024-00043-8,False
mavedb-complement-v1,urn:mavedb:00000665-b-1,mavedb-aebeb991234cd8a3,multiplexed variant effect,1.0,frozen MaveDB metadata orientation,True,,10.1038/s44320-024-00043-8,False
mavedb-complement-v1,urn:mavedb:00000665-c-1,mavedb-aebeb991234cd8a3,multiplexed variant effect,-1.0,frozen MaveDB metadata orientation,True,,10.1038/s44320-024-00043-8,False
mavedb-complement-v1,urn:mavedb:00000665-d-1,mavedb-aebeb991234cd8a3,multiplexed variant effect,-1.0,frozen MaveDB metadata orientation,True,,10.1038/s44320-024-00043-8,False
mavedb-complement-v1,urn:mavedb:00000674-a-2,,multiplexed variant effect,,,False,proteingym_publication_overlap,10.1101/2023.04.28.538612,False
mavedb-complement-v1,urn:mavedb:00000674-b-1,,multiplexed variant effect,,,False,proteingym_publication_overlap,10.1101/2023.04.28.538612,False
mavedb-complement-v1,urn:mavedb:00000674-c-1,,multiplexed variant effect,,,False,proteingym_publication_overlap,10.1101/2023.04.28.538612,False
mavedb-complement-v1,urn:mavedb:00000676-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000677-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000678-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000679-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000680-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000681-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000682-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000683-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000684-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000685-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000686-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000687-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000688-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000689-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000690-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000691-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000692-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000693-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000694-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000695-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000696-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000697-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000698-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000700-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000701-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000702-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000703-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000704-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000705-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000706-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000707-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000708-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000709-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000710-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000711-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000712-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000713-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000714-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000715-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000716-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000717-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000718-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000719-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000720-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000721-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000722-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000723-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000724-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000725-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000726-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000727-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000728-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000729-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000730-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000731-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000732-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000733-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000734-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
