protocol_id,panel_id,dataset_id,assay_id,task_id,target_id,protein_id,family_id,model_id,selection_gain_sd,protein_length,assayed_fraction,mutated_positions,msa_depth,msa_neff,alignment_coverage,sequence_identity_to_development,structure_similarity_to_development,domain_coverage,score_dispersion,score_tail_separation,missing_fraction,ensemble_disagreement,ensemble_agreement,taxon,assay_modality,model_family,model_modalities,exposure_status,structure_available,development_crossover_probability_supervised_wins,exact_sequence_unseen,mmseqs_family_unseen,pfam_clan_unseen,foldseek_structure_family_unseen,auditor_task_id,oracle_selection_gain_sd,selection_regret_sd,ensemble_agreement__carp_640m,ensemble_agreement__esm2_150m,ensemble_agreement__esm2_35m,ensemble_agreement__esm2_650m,ensemble_agreement__esm2_8m,ensemble_agreement__vespag,ensemble_disagreement__carp_640m,ensemble_disagreement__esm2_150m,ensemble_disagreement__esm2_35m,ensemble_disagreement__esm2_650m,ensemble_disagreement__esm2_8m,ensemble_disagreement__vespag,missing_fraction__carp_640m,missing_fraction__esm2_150m,missing_fraction__esm2_35m,missing_fraction__esm2_650m,missing_fraction__esm2_8m,missing_fraction__vespag,score_dispersion__carp_640m,score_dispersion__esm2_150m,score_dispersion__esm2_35m,score_dispersion__esm2_650m,score_dispersion__esm2_8m,score_dispersion__vespag,score_tail_separation__carp_640m,score_tail_separation__esm2_150m,score_tail_separation__esm2_35m,score_tail_separation__esm2_650m,score_tail_separation__esm2_8m,score_tail_separation__vespag,assay_modality_normalized
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,DLG4_HUMAN_Faure_2021,DLG4_HUMAN_Faure_2021,DLG4_HUMAN,DLG4_HUMAN,cssf_784e4bfd3195,vespag,0.8156066616719755,724,0.1160220994475138,84.0,25338.0,330.3,0.825,0.0,0.2352,1.0,0.0250129383874366,2.534574239773454,0.0,0.0739580852249814,0.9260419147750184,Human,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::DLG4_HUMAN_Faure_2021::DLG4_HUMAN,0.9019658809505986,0.08635921927862311,0.7362814663196245,0.9078730430724112,0.907669102931482,0.8845026622580558,0.8536627272517485,0.9260419147750184,0.2637185336803754,0.0921269569275888,0.0923308970685179,0.1154973377419441,0.1463372727482514,0.0739580852249814,0.0,0.0,0.0,0.0,0.0,0.0,2.922475373638932,6.048315833109502,5.285417229799818,5.997716893341626,3.945792664999462,0.0250129383874366,1.814082916346141,1.3445254688365529,1.1713288888002498,1.818019849238318,1.256945076578472,2.534574239773454,organismalfitness
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,DLG4_RAT_McLaughlin_2012,DLG4_RAT_McLaughlin_2012,DLG4_RAT,DLG4_RAT,cssf_784e4bfd3195,vespag,0.5249180459445363,724,0.1146408839779005,83.0,24705.0,257.4,0.841,0.0,0.2343,1.0,0.0521446659659218,2.831566201987296,0.0,0.1217866082857439,0.878213391714256,Eukaryote,Binding,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::DLG4_RAT_McLaughlin_2012::DLG4_RAT,0.5585516303739894,0.03363358442945308,0.8204288103906026,0.8987402715706152,0.8712903511733678,0.8570879495233712,0.8327431114203124,0.878213391714256,0.1795711896093974,0.1012597284293848,0.1287096488266321,0.1429120504766288,0.1672568885796875,0.1217866082857439,0.0,0.0,0.0,0.0,0.0,0.0,4.057781645423612,3.892139860002726,3.4071649871552805,3.6019393517782814,2.77656016735756,0.0521446659659218,1.9357308813331593,1.6153319611626968,1.3934462879656828,1.9588901897715327,1.338960452203703,2.831566201987296,binding
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,DN7A_SACS2,cssf_0500559dbf7c,vespag,0.6340221989097086,55,1.0,55.0,42895.0,1365.3,0.764,0.0,0.5382,1.0,0.074656220508756,2.3853003999339424,0.0,0.321091989843337,0.678908010156663,Prokaryote,Stability,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::DN7A_SACS2_Tsuboyama_2023_1JIC::DN7A_SACS2,0.6340221989097086,0.0,0.91714589735554,0.9023839822830632,0.8957853159461475,0.8718447424262172,0.91714589735554,0.678908010156663,0.0828541026444601,0.0976160177169367,0.1042146840538524,0.1281552575737827,0.0828541026444601,0.321091989843337,0.0,0.0,0.0,0.0,0.0,0.0,1.7183282613580655,1.6060011097988276,1.5819980021905788,2.048929117220071,1.4869342625574573,0.074656220508756,1.639735482435998,1.5847953742377878,1.6035512178247349,1.542023877576994,1.6444452147966673,2.3853003999339424,stability
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,DNJA1_HUMAN,cssf_3bc8071abc2c,vespag,0.6641159370826958,65,1.0,65.0,280284.0,35598.9,0.969,0.0,0.5041,1.0,0.0747959752317745,2.990664459364145,0.0,0.0312607187696484,0.9687392812303516,Human,Stability,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::DNJA1_HUMAN_Tsuboyama_2023_2LO1::DNJA1_HUMAN,0.8468525817029842,0.18273664462028838,0.7827538503249032,0.9707342736391548,0.9734582351922856,0.9732452281391388,0.9567022065165984,0.9687392812303516,0.2172461496750968,0.0292657263608451,0.0265417648077144,0.0267547718608611,0.0432977934834016,0.0312607187696484,0.0,0.0,0.0,0.0,0.0,0.0,2.8595122463816978,6.212489345911365,6.025958635560362,6.007168999137992,4.154123611523311,0.0747959752317745,1.9780140973114997,1.3364917206701186,1.3816447778798784,1.2266237054113776,1.4421617834758844,2.990664459364145,stability
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,DOCK1_MOUSE,cssf_784e4bfd3195,vespag,0.7302726262002056,66,1.0,66.0,705447.0,24306.5,0.848,0.0,0.5909,1.0,0.0542422099427307,3.0260824969750053,0.0,0.1045765399876759,0.8954234600123241,Eukaryote,Stability,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::DOCK1_MOUSE_Tsuboyama_2023_2M0Y::DOCK1_MOUSE,0.89759945909348,0.16732683289327444,0.8907210223849049,0.9163351867513516,0.9292238817751304,0.9240819399060032,0.8336798199354297,0.8954234600123241,0.109278977615095,0.0836648132486483,0.0707761182248696,0.0759180600939967,0.1663201800645702,0.1045765399876759,0.0,0.0,0.0,0.0,0.0,0.0,2.9041641055449885,5.774963281623767,5.014198979021734,6.627766792028968,3.104118656823414,0.0542422099427307,1.6757610734538122,0.8979668353675722,0.9914319981819436,0.91795410385044,1.5101129935096709,3.0260824969750053,stability
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,DYR_ECOLI_Nguyen_2023,DYR_ECOLI_Nguyen_2023,DYR_ECOLI,DYR_ECOLI,cssf_0932cd92de6e,vespag,0.4471449909309139,159,0.9937106918238994,158.0,188828.0,53599.5,0.969,0.0,0.3772,1.0,0.1022355592713188,2.513699652956979,0.0,0.0820404097614271,0.9179595902385728,Prokaryote,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::DYR_ECOLI_Nguyen_2023::DYR_ECOLI,0.4598386159668968,0.01269362503598287,0.9375646081864124,0.9380266980442056,0.9255083600061492,0.9399955191655356,0.6949246462188379,0.9179595902385728,0.0624353918135875,0.0619733019557945,0.0744916399938508,0.0600044808344645,0.3050753537811621,0.0820404097614271,0.0,0.0,0.0,0.0,0.0,0.0,3.655129607574832,3.6158048775781375,3.1741893801676393,4.024828125567618,1.4703524899748206,0.1022355592713188,1.5153016840737688,1.5226964474602125,1.441466122309753,1.4756564117654738,1.1601621401237687,2.513699652956979,organismalfitness
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,DYR_ECOLI_Thompson_2019,DYR_ECOLI_Thompson_2019,DYR_ECOLI,DYR_ECOLI,cssf_0932cd92de6e,vespag,0.4872467905119875,159,0.9874213836477987,157.0,41921.0,12324.2,0.981,0.0,0.3772,1.0,0.1000886418458485,2.448818811817378,0.0,0.1011288158746078,0.8988711841253921,Prokaryote,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::DYR_ECOLI_Thompson_2019::DYR_ECOLI,0.4872467905119875,0.0,0.9240645259169646,0.929215329930576,0.9152332899886036,0.9294183422017904,0.703160100531107,0.8988711841253921,0.0759354740830353,0.0707846700694239,0.0847667100113964,0.0705816577982094,0.296839899468893,0.1011288158746078,0.0,0.0,0.0,0.0,0.0,0.0,3.3342208321838256,3.279827391490925,2.915734645460166,3.6339138423532513,1.3632150970701653,0.1000886418458485,1.5616263509383947,1.5887797239046484,1.5082332359233983,1.5333621473478378,1.2483377417586874,2.448818811817378,organismalfitness
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,ENVZ_ECOLI,cssf_2ee5fd080c0f,vespag,0.1638531015028823,60,1.0,60.0,1879223.0,275719.5,0.933,0.0,0.5755,0.9824561403508772,0.0695570201969022,2.802644328762369,0.0,0.1318754348710533,0.8681245651289466,Prokaryote,Activity,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::ENVZ_ECOLI_Ghose_2023::ENVZ_ECOLI,0.1684127833057875,0.004559681802905197,0.91044472103171,0.9105236281926604,0.9094192887192388,0.9139486700527264,0.8748099515534054,0.8681245651289466,0.0895552789682898,0.0894763718073394,0.090580711280761,0.0860513299472737,0.1251900484465946,0.1318754348710533,0.0,0.0,0.0,0.0,0.0,0.0,2.939193643327078,3.1813850392136573,2.6600798295613783,3.2027410602775097,2.1839923841373734,0.0695570201969022,1.2090942221447951,1.3350521699712603,1.15227369837003,1.3927418593616987,1.298441725874913,2.802644328762369,activity
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENV_HV1BR_Haddox_2016,ENV_HV1BR_Haddox_2016,ENV_HV1BR,ENV_HV1BR,cssf_1bf288bd319a,vespag,0.39778311823259,861,0.7862950058072009,677.0,74844.0,37355.2,0.98,0.0,0.237,1.0,0.0513526694917883,2.6257933663566417,0.0,0.3570851551638049,0.6429148448361951,Virus,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::ENV_HV1BR_Haddox_2016::ENV_HV1BR,0.39778311823259,0.0,0.5827221758971779,0.6000101643651725,0.5836179394479167,0.6086727643963963,0.6021465345556317,0.6429148448361951,0.4172778241028221,0.3999898356348275,0.4163820605520832,0.3913272356036037,0.3978534654443683,0.3570851551638049,0.0,0.0,0.0,0.0,0.0,0.0,4.064841306311619,1.4421798969062831,1.1302837399288617,1.8977978234156037,1.065681795916973,0.0513526694917883,1.9379402150031573,1.1419275006559957,1.3734596522997935,0.9335873989222494,1.4106874878548066,2.6257933663566417,organismalfitness
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,EPHB2_HUMAN,cssf_1a40a2a2ccdc,vespag,0.7636967639833167,66,1.0,66.0,212234.0,8337.7,0.894,0.0,0.546,0.953846153846154,0.0614776524275813,2.951976679629704,0.0,0.0508207448119857,0.9491792551880144,Human,Stability,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::EPHB2_HUMAN_Tsuboyama_2023_1F0M::EPHB2_HUMAN,0.7762164349677471,0.012519670984430409,0.9032654020646408,0.959097651413234,0.9491792551880144,0.9691481131812508,0.370573418112869,0.9491792551880144,0.0967345979353591,0.0409023485867658,0.0508207448119857,0.0308518868187492,0.629426581887131,0.0508207448119857,0.0,0.0,0.0,0.0,0.0,0.0,3.331031816883035,5.522622355686391,4.647671888510858,7.702921686771701,1.2120226127635296,0.0614776524275813,1.912257899277241,1.1107268761519935,1.205402169453236,0.9984639384053952,1.8764474169081873,2.951976679629704,stability
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ESTA_BACSU_Nutschel_2020,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,ESTA_BACSU,cssf_eb7894768bb9,vespag,0.6198061469422603,212,0.7924528301886793,168.0,234310.0,66416.1,0.774,0.0,0.4403,1.0,0.0865536186314576,2.4179304433900173,0.0,0.2226631033560375,0.7773368966439624,Prokaryote,Stability,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::ESTA_BACSU_Nutschel_2020::ESTA_BACSU,0.6229921072653241,0.00318596032306373,0.866776382657032,0.902731776605293,0.9027923206480712,0.8692851897145575,0.8589514163179564,0.7773368966439624,0.1332236173429679,0.0972682233947069,0.0972076793519287,0.1307148102854425,0.1410485836820436,0.2226631033560375,0.0,0.0,0.0,0.0,0.0,0.0,2.78016907724648,2.642040168070098,2.495729643306712,2.9644656456960368,1.9290992020604056,0.0865536186314576,1.3421859430026846,1.2284668307952158,1.33292181040912,1.2560792148154176,1.2489044123858006,2.4179304433900173,stability
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,FECA_ECOLI,cssf_9a3ea6c0c19c,vespag,0.6250997365128665,72,1.0,72.0,74248.0,10195.5,0.986,0.0,0.4275,0.9803921568627452,0.0877981845525027,2.7640605490983017,0.0,0.1340536967762226,0.8659463032237774,Prokaryote,Stability,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::FECA_ECOLI_Tsuboyama_2023_2D1U::FECA_ECOLI,0.8481533125018644,0.2230535759889979,0.8579778079712475,0.8909899423717986,0.8773709733720403,0.9115742868698512,0.6944567813689924,0.8659463032237774,0.1420221920287525,0.1090100576282013,0.1226290266279597,0.0884257131301486,0.3055432186310076,0.1340536967762226,0.0,0.0,0.0,0.0,0.0,0.0,2.4859957853475745,3.3403662461300527,2.6648576117097784,4.509421518252157,1.3577497560670135,0.0877981845525027,1.5015911155287776,1.3383228083400485,1.4908587162037177,1.2205178539152264,1.4347035566934945,2.7640605490983017,stability
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,FKBP3_HUMAN,cssf_178ecc1910b6,vespag,0.5433204932926171,69,1.0,69.0,3216.0,127.7,0.957,0.0,0.4367,0.9855072463768116,0.0586911992051339,2.5135115533069654,0.0,0.2516802758158316,0.7483197241841684,Human,Stability,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::FKBP3_HUMAN_Tsuboyama_2023_2KFV::FKBP3_HUMAN,0.5433204932926171,0.0,0.9017165854909726,0.9020361978672332,0.8795406699616568,0.8765659431007807,0.8765659431007807,0.7483197241841684,0.0982834145090274,0.0979638021327669,0.1204593300383432,0.1234340568992192,0.1234340568992192,0.2516802758158316,0.0,0.0,0.0,0.0,0.0,0.0,1.0139773229442477,1.052965423608781,0.9863639561272056,1.3540656023558295,1.028356480492861,0.0586911992051339,1.6114575498713832,1.5324431808965226,1.5985424494596114,1.5931040955849565,1.5415188782737466,2.5135115533069654,stability
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,GAL4_YEAST_Kitzman_2015,GAL4_YEAST_Kitzman_2015,GAL4_YEAST,GAL4_YEAST,cssf_2be67f569203,vespag,0.8573198719094618,881,0.0726447219069239,64.0,16159.0,8829.6,0.707,0.0,0.2239,1.0,0.0578563610622996,2.7269003213174594,0.0,0.1597247442625872,0.8402752557374128,Eukaryote,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::GAL4_YEAST_Kitzman_2015::GAL4_YEAST,0.8573198719094618,0.0,0.8762088102453747,0.9059775233903103,0.9328000288873876,0.8377701186977695,0.9059775233903103,0.8402752557374128,0.1237911897546253,0.0940224766096895,0.0671999711126123,0.1622298813022304,0.0940224766096895,0.1597247442625872,0.0,0.0,0.0,0.0,0.0,0.0,4.039195334566635,3.787121704827549,3.1450278091681443,4.475195735038269,2.9548837485515898,0.0578563610622996,1.4031108708910236,1.2400308870258163,1.0388895043939348,1.4710413515696152,0.9983761431305416,2.7269003213174594,organismalfitness
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,GDIA_HUMAN,cssf_8931019bd293,vespag,0.5250501590071296,447,0.9955257270693512,445.0,5196.0,357.4,0.996,0.0,0.4881,1.0,0.1439160023992177,2.282852016300215,0.0,0.1282487507427043,0.8717512492572956,Human,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::GDIA_HUMAN_Silverstein_2021::GDIA_HUMAN,0.5630896154879128,0.03803945648078322,0.8063153394199974,0.8015595480140537,0.6900105427572769,0.8210224848451402,0.6260232269395315,0.8717512492572956,0.1936846605800025,0.1984404519859463,0.3099894572427231,0.1789775151548598,0.3739767730604685,0.1282487507427043,0.0,0.0,0.0,0.0,0.0,0.0,3.468024192018462,3.3861529357572873,1.8898238022684637,3.3637488650589553,1.1500984940946168,0.1439160023992177,1.8652866149769904,1.628029310718529,0.861597367288968,2.2120632933545674,1.1838538299103682,2.282852016300215,organismalfitness
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,GFP_AEQVI,cssf_cba7b508de0e,vespag,0.3982244884098689,238,0.9789915966386554,233.0,396.0,13.1,0.975,0.0,0.302,1.0,0.0129904310429433,2.181555635101452,0.0,0.3864455990031075,0.6135544009968925,Eukaryote,Activity,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::GFP_AEQVI_Sarkisyan_2016::GFP_AEQVI,0.3982244884098689,0.0,0.915936233636098,0.937440627089826,0.9404377887579476,0.9334970794064285,0.915936233636098,0.6135544009968925,0.0840637663639018,0.0625593729101738,0.0595622112420524,0.0665029205935715,0.0840637663639018,0.3864455990031075,0.0,0.0,0.0,0.0,0.0,0.0,0.4760149290485618,1.6383400385883764,1.5743948554898042,1.644148244139445,1.4070135853798855,0.0129904310429433,1.7025710473370486,1.6048372051314437,1.6336597937638735,1.5953777291003923,1.6686319227537632,2.181555635101452,activity
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,GRB2_HUMAN_Faure_2021,GRB2_HUMAN_Faure_2021,GRB2_HUMAN,GRB2_HUMAN,cssf_784e4bfd3195,vespag,0.925684763601735,217,0.2534562211981567,55.0,33228.0,1471.1,0.816,0.0,0.2748,1.0,0.0189731311275558,2.4883049817592138,0.0,0.0564538169774005,0.9435461830225994,Human,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::GRB2_HUMAN_Faure_2021::GRB2_HUMAN,1.0037161929241771,0.07803142932244211,0.8936290197701893,0.9423881051113052,0.9308357267386216,0.9435999158671212,0.9055335496975152,0.9435461830225994,0.1063709802298107,0.0576118948886947,0.0691642732613784,0.0564000841328788,0.0944664503024848,0.0564538169774005,0.0,0.0,0.0,0.0,0.0,0.0,2.8083890339757667,5.038372376226358,4.395230183195083,5.87751513522974,3.1766075583336604,0.0189731311275558,1.702118829679438,1.5547071386665758,1.5666524444316303,1.5943787085092642,1.4372809176336796,2.4883049817592138,organismalfitness
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,HCP_LAMBD,cssf_f4afbafe8fe3,vespag,0.7464006330582457,55,1.0,55.0,2128.0,1691.9,0.945,0.0,0.6414,1.0,0.0810883234492017,2.6264075798778284,0.0,0.2021094036201529,0.797890596379847,Virus,Stability,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::HCP_LAMBD_Tsuboyama_2023_2L6Q::HCP_LAMBD,0.8561447478134085,0.10974411475516288,0.8688178175944206,0.8868906111016404,0.8781973654817472,0.8209702931279735,0.8324388634860909,0.797890596379847,0.1311821824055794,0.1131093888983596,0.1218026345182528,0.1790297068720264,0.1675611365139091,0.2021094036201529,0.0,0.0,0.0,0.0,0.0,0.0,2.768594753306876,2.4659224691367765,1.5137294090022524,3.3875833108009403,1.4510019302795512,0.0810883234492017,1.5378071237387274,1.4426974991493964,1.8731823710370132,1.6089851213550923,1.8265727811570744,2.6264075798778284,stability
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,HECD1_HUMAN,cssf_45f2530c8897,vespag,0.8556928719583426,72,1.0,72.0,18660.0,1239.8,0.903,0.0,0.6027,1.0,0.0543362184221799,3.020532911414168,0.0,0.3388391410818074,0.6611608589181925,Human,Stability,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::HECD1_HUMAN_Tsuboyama_2023_3DKM::HECD1_HUMAN,0.9322981963001422,0.07660532434179956,0.7243594570574244,0.7588537812837408,0.6956074181135888,0.6355239817653048,0.6497921815109654,0.6611608589181925,0.2756405429425755,0.2411462187162592,0.3043925818864111,0.3644760182346952,0.3502078184890346,0.3388391410818074,0.0,0.0,0.0,0.0,0.0,0.0,2.2814967669660273,3.9483350760886857,1.3435789315783024,6.307879701635355,1.2500942597091094,0.0543362184221799,2.312638752711573,2.0413871507694124,1.671774867969081,2.42881248896376,1.899043309950651,3.020532911414168,stability
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,HEM3_HUMAN,cssf_afe0fb52df15,vespag,0.4835492608649019,361,0.9473684210526316,342.0,59544.0,11856.8,0.85,0.0,0.2936,1.0,0.1304168060122726,2.5320504434216424,0.0,0.0793063967714318,0.9206936032285682,Human,Activity,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::HEM3_HUMAN_Loggerenberg_2023::HEM3_HUMAN,0.4835492608649019,0.0,0.9286569763835092,0.9389465148066324,0.9206936032285682,0.911728215995335,0.686770192622536,0.9206936032285682,0.0713430236164907,0.0610534851933677,0.0793063967714318,0.0882717840046649,0.313229807377464,0.0793063967714318,0.0,0.0,0.0,0.0,0.0,0.0,4.710317237520534,4.147540553268961,3.504582057953723,4.700397223037648,1.625956692840602,0.1304168060122726,1.515792214868123,1.2894384173359243,1.2112368955226276,1.653782207361662,1.264064817452213,2.5320504434216424,activity
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,HMDH_HUMAN_Jiang_2019,HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,HMDH_HUMAN,cssf_5e5c54cd042b,vespag,0.3342164543849277,888,0.9988738738738738,887.0,3153.0,518.9,0.995,0.0,0.2185,1.0,0.1251085518438875,2.509827653995348,0.0,0.189948671971189,0.810051328028811,Human,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::HMDH_HUMAN_Jiang_2019::HMDH_HUMAN,0.5293859580461854,0.19516950366125768,0.8257142466663218,0.810051328028811,0.6900911058478909,0.8597128287535307,0.6716068782715425,0.810051328028811,0.1742857533336782,0.189948671971189,0.3099088941521091,0.1402871712464692,0.3283931217284574,0.189948671971189,0.0,0.0,0.0,0.0,0.0,0.0,4.500731042706749,2.3979071755013885,1.3324887241646566,4.041161680977959,1.0167117119949385,0.1251085518438875,1.2861326029570483,0.9867675962043412,1.2847673556568646,0.993960287385946,1.549680184482578,2.509827653995348,organismalfitness
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,HSP82_YEAST,cssf_4ba74830b6b6,vespag,0.457063583262486,709,0.1678420310296191,119.0,48695.0,4590.4,0.917,0.0,0.2301,1.0,0.1067788890016805,2.6477727228236807,0.0,0.1316180314914641,0.8683819685085359,Eukaryote,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2::HSP82_YEAST,0.4750336662788819,0.01797008301639591,0.8322409820540208,0.783812355467364,0.6647802735481909,0.8322409820540208,0.5557212435629155,0.8683819685085359,0.1677590179459792,0.2161876445326359,0.3352197264518091,0.1677590179459792,0.4442787564370845,0.1316180314914641,0.0,0.0,0.0,0.0,0.0,0.0,3.878545930546832,2.7012979076345114,1.252848232662001,3.548224836371698,1.2233577905485238,0.1067788890016805,1.987489381211964,1.1060455865006118,1.4431083510465648,1.366347818674832,1.3140755840072604,2.6477727228236807,organismalfitness
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,HSP82_YEAST_Flynn_2019,HSP82_YEAST_Flynn_2019,HSP82_YEAST,HSP82_YEAST,cssf_4ba74830b6b6,vespag,0.4744077843046194,709,0.997179125528914,707.0,38923.0,3864.2,0.862,0.0,0.2301,1.0,0.1432176801293321,2.34307443501313,0.0,0.1554339101136395,0.8445660898863605,Eukaryote,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,,,,,variantshift-development-v1::proteingym-v1.3::HSP82_YEAST_Flynn_2019::HSP82_YEAST,0.4744077843046194,0.0,0.8483705342948898,0.7525032543205693,0.6703430751396093,0.8445660898863605,0.6244699671126379,0.8445660898863605,0.1516294657051101,0.2474967456794307,0.3296569248603906,0.1554339101136395,0.3755300328873621,0.1554339101136395,0.0,0.0,0.0,0.0,0.0,0.0,4.1087648910774055,2.9722344834108863,2.4196966046917976,3.5728645363774367,2.0988070146035436,0.1432176801293321,1.8297430293664971,1.0463062680611512,0.9669742419103567,1.2402774875507274,0.9638210185186246,2.34307443501313,organismalfitness
