protocol_id,panel_id,dataset_id,assay_id,task_id,target_id,protein_id,family_id,model_id,protein_length,assayed_fraction,mutated_positions,msa_depth,msa_neff,alignment_coverage,sequence_identity_to_development,structure_similarity_to_development,domain_coverage,score_dispersion,score_tail_separation,missing_fraction,ensemble_agreement,ensemble_disagreement,taxon,assay_modality,model_family,model_modalities,exposure_status,structure_available,exact_sequence_unseen,mmseqs_family_unseen,pfam_clan_unseen,foldseek_structure_family_unseen
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000665-d-1,mavedb-complement-v1::urn:mavedb:00000665-d-1,mavedb-aebeb991234cd8a3,PAX6,clan:CL0123,carp_640m,422,,,,,,0.0,0.2101,0.42890995260663506,6.322706412772463,1.5315315994879761,0.0,0.7733035417291889,0.22669645827081109,human,multiplexed variant effect,convolutional-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000665-d-1,mavedb-complement-v1::urn:mavedb:00000665-d-1,mavedb-aebeb991234cd8a3,PAX6,clan:CL0123,esm2_150m,422,,,,,,0.0,0.2101,0.42890995260663506,2.5192697239576254,1.031456820276011,0.0,0.9117842156664584,0.0882157843335416,human,multiplexed variant effect,masked-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000665-d-1,mavedb-complement-v1::urn:mavedb:00000665-d-1,mavedb-aebeb991234cd8a3,PAX6,clan:CL0123,esm2_35m,422,,,,,,0.0,0.2101,0.42890995260663506,2.3237525376456616,1.1251169228325548,0.0,0.8909331063610393,0.10906689363896072,human,multiplexed variant effect,masked-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000665-d-1,mavedb-complement-v1::urn:mavedb:00000665-d-1,mavedb-aebeb991234cd8a3,PAX6,clan:CL0123,esm2_650m,422,,,,,,0.0,0.2101,0.42890995260663506,3.504675077684772,0.8698283186002648,0.0,0.8799342467293296,0.12006575327067037,human,multiplexed variant effect,masked-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000665-d-1,mavedb-complement-v1::urn:mavedb:00000665-d-1,mavedb-aebeb991234cd8a3,PAX6,clan:CL0123,esm2_8m,422,,,,,,0.0,0.2101,0.42890995260663506,1.7382053289883101,1.2965305329316748,0.0,0.8266285205188688,0.17337147948113119,human,multiplexed variant effect,masked-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000665-d-1,mavedb-complement-v1::urn:mavedb:00000665-d-1,mavedb-aebeb991234cd8a3,PAX6,clan:CL0123,vespag,422,,,,,,0.0,0.2101,0.42890995260663506,1.4531762710926057,1.1409042069483586,0.0,0.8214568557416323,0.1785431442583677,human,multiplexed variant effect,distilled-evolutionary-variant-effect-model,sequence,known,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000094-a-2,mavedb-complement-v1::urn:mavedb:00000094-a-2,mavedb-c6dd0092b775896c,KCNQ4,multi:ccc96e2bc405,carp_640m,695,,,,,,0.0,0.2268,0.5942446043165468,5.370918092496018,1.3052309050277893,0.0,0.7524832648231907,0.24751673517680928,human,multiplexed variant effect,convolutional-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000094-a-2,mavedb-complement-v1::urn:mavedb:00000094-a-2,mavedb-c6dd0092b775896c,KCNQ4,multi:ccc96e2bc405,esm2_150m,695,,,,,,0.0,0.2268,0.5942446043165468,2.632110885722594,1.0119454877960539,0.0,0.8778837533362861,0.1221162466637139,human,multiplexed variant effect,masked-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000094-a-2,mavedb-complement-v1::urn:mavedb:00000094-a-2,mavedb-c6dd0092b775896c,KCNQ4,multi:ccc96e2bc405,esm2_35m,695,,,,,,0.0,0.2268,0.5942446043165468,2.3318460337329063,1.0795539030404475,0.0,0.8344860269533674,0.16551397304663262,human,multiplexed variant effect,masked-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000094-a-2,mavedb-complement-v1::urn:mavedb:00000094-a-2,mavedb-c6dd0092b775896c,KCNQ4,multi:ccc96e2bc405,esm2_650m,695,,,,,,0.0,0.2268,0.5942446043165468,4.091334730283324,0.8268785268327954,0.0,0.8510969037855709,0.1489030962144291,human,multiplexed variant effect,masked-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000094-a-2,mavedb-complement-v1::urn:mavedb:00000094-a-2,mavedb-c6dd0092b775896c,KCNQ4,multi:ccc96e2bc405,esm2_8m,695,,,,,,0.0,0.2268,0.5942446043165468,1.7589611774254466,1.2814661064590076,0.0,0.7923163354527081,0.20768366454729192,human,multiplexed variant effect,masked-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000094-a-2,mavedb-complement-v1::urn:mavedb:00000094-a-2,mavedb-c6dd0092b775896c,KCNQ4,multi:ccc96e2bc405,vespag,695,,,,,,0.0,0.2268,0.5942446043165468,1.6054428635163203,1.1981458132655627,0.0,0.7553493182444471,0.24465068175555293,human,multiplexed variant effect,distilled-evolutionary-variant-effect-model,sequence,known,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000094-a-3,mavedb-complement-v1::urn:mavedb:00000094-a-3,mavedb-c6dd0092b775896c,KCNQ4,multi:ccc96e2bc405,carp_640m,695,,,,,,0.0,0.2268,0.5942446043165468,5.370918092496018,1.3052309050277893,0.0,0.7524832648231907,0.24751673517680928,human,multiplexed variant effect,convolutional-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000094-a-3,mavedb-complement-v1::urn:mavedb:00000094-a-3,mavedb-c6dd0092b775896c,KCNQ4,multi:ccc96e2bc405,esm2_150m,695,,,,,,0.0,0.2268,0.5942446043165468,2.632110885722594,1.0119454877960539,0.0,0.8778837533362861,0.1221162466637139,human,multiplexed variant effect,masked-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000094-a-3,mavedb-complement-v1::urn:mavedb:00000094-a-3,mavedb-c6dd0092b775896c,KCNQ4,multi:ccc96e2bc405,esm2_35m,695,,,,,,0.0,0.2268,0.5942446043165468,2.3318460337329063,1.0795539030404475,0.0,0.8344860269533674,0.16551397304663262,human,multiplexed variant effect,masked-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000094-a-3,mavedb-complement-v1::urn:mavedb:00000094-a-3,mavedb-c6dd0092b775896c,KCNQ4,multi:ccc96e2bc405,esm2_650m,695,,,,,,0.0,0.2268,0.5942446043165468,4.091334730283324,0.8268785268327954,0.0,0.8510969037855709,0.1489030962144291,human,multiplexed variant effect,masked-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000094-a-3,mavedb-complement-v1::urn:mavedb:00000094-a-3,mavedb-c6dd0092b775896c,KCNQ4,multi:ccc96e2bc405,esm2_8m,695,,,,,,0.0,0.2268,0.5942446043165468,1.7589611774254466,1.2814661064590076,0.0,0.7923163354527081,0.20768366454729192,human,multiplexed variant effect,masked-protein-language-model,sequence,clean,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00000094-a-3,mavedb-complement-v1::urn:mavedb:00000094-a-3,mavedb-c6dd0092b775896c,KCNQ4,multi:ccc96e2bc405,vespag,695,,,,,,0.0,0.2268,0.5942446043165468,1.6054428635163203,1.1981458132655627,0.0,0.7553493182444471,0.24465068175555293,human,multiplexed variant effect,distilled-evolutionary-variant-effect-model,sequence,known,yes,True,True,False,True
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-a-1,mavedb-complement-v1::urn:mavedb:00001234-a-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,393,,,,,,1.0,0.8312,0.7073791348600509,4.266164515230301,1.1241110859116519,0.0,0.8394469520033647,0.16055304799663528,human,multiplexed variant effect,convolutional-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-a-1,mavedb-complement-v1::urn:mavedb:00001234-a-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,393,,,,,,1.0,0.8312,0.7073791348600509,2.7011707942525396,1.0762863525493376,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-a-1,mavedb-complement-v1::urn:mavedb:00001234-a-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,393,,,,,,1.0,0.8312,0.7073791348600509,1.520621044325089,1.2561695716528485,0.0,0.6620533898807387,0.3379466101192613,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-a-1,mavedb-complement-v1::urn:mavedb:00001234-a-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,393,,,,,,1.0,0.8312,0.7073791348600509,3.313296709587292,1.052057752778321,0.0,0.8418047617458783,0.15819523825412174,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-a-1,mavedb-complement-v1::urn:mavedb:00001234-a-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,393,,,,,,1.0,0.8312,0.7073791348600509,1.3041278141698913,1.329340602057969,0.0,0.641129793162984,0.358870206837016,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-a-1,mavedb-complement-v1::urn:mavedb:00001234-a-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,393,,,,,,1.0,0.8312,0.7073791348600509,1.5748391390602023,1.084973359817861,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,distilled-evolutionary-variant-effect-model,sequence,known,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-b-1,mavedb-complement-v1::urn:mavedb:00001234-b-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,393,,,,,,1.0,0.8312,0.7073791348600509,4.266164515230301,1.1241110859116519,0.0,0.8394469520033647,0.16055304799663528,human,multiplexed variant effect,convolutional-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-b-1,mavedb-complement-v1::urn:mavedb:00001234-b-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,393,,,,,,1.0,0.8312,0.7073791348600509,2.7011707942525396,1.0762863525493376,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-b-1,mavedb-complement-v1::urn:mavedb:00001234-b-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,393,,,,,,1.0,0.8312,0.7073791348600509,1.520621044325089,1.2561695716528485,0.0,0.6620533898807387,0.3379466101192613,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-b-1,mavedb-complement-v1::urn:mavedb:00001234-b-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,393,,,,,,1.0,0.8312,0.7073791348600509,3.313296709587292,1.052057752778321,0.0,0.8418047617458783,0.15819523825412174,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-b-1,mavedb-complement-v1::urn:mavedb:00001234-b-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,393,,,,,,1.0,0.8312,0.7073791348600509,1.3041278141698913,1.329340602057969,0.0,0.641129793162984,0.358870206837016,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-b-1,mavedb-complement-v1::urn:mavedb:00001234-b-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,393,,,,,,1.0,0.8312,0.7073791348600509,1.5748391390602023,1.084973359817861,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,distilled-evolutionary-variant-effect-model,sequence,known,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-c-1,mavedb-complement-v1::urn:mavedb:00001234-c-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,393,,,,,,1.0,0.8312,0.7073791348600509,4.266164515230301,1.1241110859116519,0.0,0.8394469520033647,0.16055304799663528,human,multiplexed variant effect,convolutional-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-c-1,mavedb-complement-v1::urn:mavedb:00001234-c-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,393,,,,,,1.0,0.8312,0.7073791348600509,2.7011707942525396,1.0762863525493376,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-c-1,mavedb-complement-v1::urn:mavedb:00001234-c-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,393,,,,,,1.0,0.8312,0.7073791348600509,1.520621044325089,1.2561695716528485,0.0,0.6620533898807387,0.3379466101192613,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-c-1,mavedb-complement-v1::urn:mavedb:00001234-c-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,393,,,,,,1.0,0.8312,0.7073791348600509,3.313296709587292,1.052057752778321,0.0,0.8418047617458783,0.15819523825412174,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-c-1,mavedb-complement-v1::urn:mavedb:00001234-c-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,393,,,,,,1.0,0.8312,0.7073791348600509,1.3041278141698913,1.329340602057969,0.0,0.641129793162984,0.358870206837016,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-c-1,mavedb-complement-v1::urn:mavedb:00001234-c-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,393,,,,,,1.0,0.8312,0.7073791348600509,1.5748391390602023,1.084973359817861,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,distilled-evolutionary-variant-effect-model,sequence,known,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-d-1,mavedb-complement-v1::urn:mavedb:00001234-d-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,393,,,,,,1.0,0.8312,0.7073791348600509,4.266164515230301,1.1241110859116519,0.0,0.8394469520033647,0.16055304799663528,human,multiplexed variant effect,convolutional-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-d-1,mavedb-complement-v1::urn:mavedb:00001234-d-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,393,,,,,,1.0,0.8312,0.7073791348600509,2.7011707942525396,1.0762863525493376,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-d-1,mavedb-complement-v1::urn:mavedb:00001234-d-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,393,,,,,,1.0,0.8312,0.7073791348600509,1.520621044325089,1.2561695716528485,0.0,0.6620533898807387,0.3379466101192613,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-d-1,mavedb-complement-v1::urn:mavedb:00001234-d-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,393,,,,,,1.0,0.8312,0.7073791348600509,3.313296709587292,1.052057752778321,0.0,0.8418047617458783,0.15819523825412174,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-d-1,mavedb-complement-v1::urn:mavedb:00001234-d-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,393,,,,,,1.0,0.8312,0.7073791348600509,1.3041278141698913,1.329340602057969,0.0,0.641129793162984,0.358870206837016,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-d-1,mavedb-complement-v1::urn:mavedb:00001234-d-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,393,,,,,,1.0,0.8312,0.7073791348600509,1.5748391390602023,1.084973359817861,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,distilled-evolutionary-variant-effect-model,sequence,known,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-e-1,mavedb-complement-v1::urn:mavedb:00001234-e-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,393,,,,,,1.0,0.8312,0.7073791348600509,4.266164515230301,1.1241110859116519,0.0,0.8394469520033647,0.16055304799663528,human,multiplexed variant effect,convolutional-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-e-1,mavedb-complement-v1::urn:mavedb:00001234-e-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,393,,,,,,1.0,0.8312,0.7073791348600509,2.7011707942525396,1.0762863525493376,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-e-1,mavedb-complement-v1::urn:mavedb:00001234-e-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,393,,,,,,1.0,0.8312,0.7073791348600509,1.520621044325089,1.2561695716528485,0.0,0.6620533898807387,0.3379466101192613,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-e-1,mavedb-complement-v1::urn:mavedb:00001234-e-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,393,,,,,,1.0,0.8312,0.7073791348600509,3.313296709587292,1.052057752778321,0.0,0.8418047617458783,0.15819523825412174,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-e-1,mavedb-complement-v1::urn:mavedb:00001234-e-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,393,,,,,,1.0,0.8312,0.7073791348600509,1.3041278141698913,1.329340602057969,0.0,0.641129793162984,0.358870206837016,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-e-1,mavedb-complement-v1::urn:mavedb:00001234-e-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,393,,,,,,1.0,0.8312,0.7073791348600509,1.5748391390602023,1.084973359817861,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,distilled-evolutionary-variant-effect-model,sequence,known,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-f-1,mavedb-complement-v1::urn:mavedb:00001234-f-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,393,,,,,,1.0,0.8312,0.7073791348600509,4.266164515230301,1.1241110859116519,0.0,0.8394469520033647,0.16055304799663528,human,multiplexed variant effect,convolutional-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-f-1,mavedb-complement-v1::urn:mavedb:00001234-f-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,393,,,,,,1.0,0.8312,0.7073791348600509,2.7011707942525396,1.0762863525493376,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-f-1,mavedb-complement-v1::urn:mavedb:00001234-f-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,393,,,,,,1.0,0.8312,0.7073791348600509,1.520621044325089,1.2561695716528485,0.0,0.6620533898807387,0.3379466101192613,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-f-1,mavedb-complement-v1::urn:mavedb:00001234-f-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,393,,,,,,1.0,0.8312,0.7073791348600509,3.313296709587292,1.052057752778321,0.0,0.8418047617458783,0.15819523825412174,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-f-1,mavedb-complement-v1::urn:mavedb:00001234-f-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,393,,,,,,1.0,0.8312,0.7073791348600509,1.3041278141698913,1.329340602057969,0.0,0.641129793162984,0.358870206837016,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-f-1,mavedb-complement-v1::urn:mavedb:00001234-f-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,393,,,,,,1.0,0.8312,0.7073791348600509,1.5748391390602023,1.084973359817861,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,distilled-evolutionary-variant-effect-model,sequence,known,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-g-1,mavedb-complement-v1::urn:mavedb:00001234-g-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,393,,,,,,1.0,0.8312,0.7073791348600509,4.266164515230301,1.1241110859116519,0.0,0.8394469520033647,0.16055304799663528,human,multiplexed variant effect,convolutional-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-g-1,mavedb-complement-v1::urn:mavedb:00001234-g-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,393,,,,,,1.0,0.8312,0.7073791348600509,2.7011707942525396,1.0762863525493376,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-g-1,mavedb-complement-v1::urn:mavedb:00001234-g-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,393,,,,,,1.0,0.8312,0.7073791348600509,1.520621044325089,1.2561695716528485,0.0,0.6620533898807387,0.3379466101192613,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-g-1,mavedb-complement-v1::urn:mavedb:00001234-g-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,393,,,,,,1.0,0.8312,0.7073791348600509,3.313296709587292,1.052057752778321,0.0,0.8418047617458783,0.15819523825412174,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-g-1,mavedb-complement-v1::urn:mavedb:00001234-g-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,393,,,,,,1.0,0.8312,0.7073791348600509,1.3041278141698913,1.329340602057969,0.0,0.641129793162984,0.358870206837016,human,multiplexed variant effect,masked-protein-language-model,sequence,possible,yes,False,False,False,False
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-g-1,mavedb-complement-v1::urn:mavedb:00001234-g-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,393,,,,,,1.0,0.8312,0.7073791348600509,1.5748391390602023,1.084973359817861,0.0,0.7614771303614853,0.23852286963851466,human,multiplexed variant effect,distilled-evolutionary-variant-effect-model,sequence,known,yes,False,False,False,False
