assay_id,uniprot_id,taxon,coarse_selection_type,model,n_seeds,random_spearman,position_spearman,subset_spearman_difference,random_normalized_rmse,position_normalized_rmse,subset_normalized_rmse_difference
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,Virus,OrganismalFitness,ESM2_150M,10,-0.01723682884486303,-3.3331410367351547e-05,-0.01720349743449568,5.545209964730741,5.957857688049055,-0.4126477233183138
AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,Prokaryote,OrganismalFitness,ESM2_150M,10,0.2425115930273488,0.26104244562259915,-0.01853085259525039,2.06821042309924,2.0668611087795545,0.0013493143196857682
SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,Eukaryote,Stability,ESM2_150M,10,0.5442919082715307,0.5634048798668061,-0.019112971595275287,3.2991084604040894,3.254161963103498,0.044946497300591214
PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,Human,Stability,ESM2_150M,10,0.6619737025359084,0.6811540240052554,-0.019180321469347013,5.325931255948416,5.99208876428523,-0.666157508336813
POLG_HCVJF_Qi_2014,POLG_HCVJF,Virus,OrganismalFitness,ESM2_150M,10,0.12057686518117634,0.14026032727592277,-0.019683462094746425,3.1615910828872855,3.2934741438060384,-0.1318830609187533
RNC_ECOLI_Weeks_2023,RNC_ECOLI,Prokaryote,Activity,ESM2_150M,10,0.5815269523113665,0.6013939042954173,-0.019866951984050786,8.686645616193358,8.831422553929844,-0.14477693773648656
POLG_DEN26_Suphatrakul_2023,POLG_DEN26,Virus,OrganismalFitness,ESM2_150M,10,0.07806265085991772,0.09863734463714344,-0.020574693777225716,1.7492383038904518,1.714339655081249,0.03489864880920286
SPG1_STRSG_Olson_2014,SPG1_STRSG,Prokaryote,Binding,ESM2_150M,10,0.25026694589121345,0.2710045058710002,-0.02073755997978676,3.484101434487619,3.3118060866295664,0.17229534785805306
SRC_HUMAN_Nguyen_2022,SRC_HUMAN,Human,OrganismalFitness,ESM2_150M,10,0.3712632503579986,0.39226116472948974,-0.02099791437149113,9.40566812321273,9.384651887649609,0.021016235563119778
RASH_HUMAN_Bandaru_2017,RASH_HUMAN,Human,Activity,ESM2_150M,10,0.49630107933727274,0.5174894431559066,-0.021188363818633798,21.890834489240255,22.383739830049045,-0.49290534080879134
A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,Virus,OrganismalFitness,ESM2_150M,10,-0.07145045967501071,-0.05008560802980618,-0.02136485164520452,3.1270673235687356,3.2926816923094604,-0.16561436874072505
HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,Human,Activity,ESM2_150M,10,0.3937796595556001,0.415365361262061,-0.021585701706460854,15.670014768196816,15.864958408145185,-0.19494363994836875
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,Prokaryote,OrganismalFitness,ESM2_150M,10,0.6494144203102287,0.6711313830448652,-0.02171696273463648,1.3858378682786348,1.365066185554745,0.020771682723889694
FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,Human,Stability,ESM2_150M,10,0.14802873502630082,0.1700786606918201,-0.02204992566551927,1.443272930312577,1.5079451818927572,-0.06467225158017986
SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,Human,Stability,ESM2_150M,10,0.31807853382941415,0.3404703317531136,-0.022391797923699424,5.069201523346594,4.962448763508846,0.10675275983774904
CBS_HUMAN_Sun_2020,CBS_HUMAN,Human,OrganismalFitness,ESM2_150M,10,0.3253792700601038,0.34815057976399366,-0.022771309703889818,11.282082712661197,11.399351833474435,-0.11726912081323793
POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,Virus,Stability,ESM2_150M,10,0.04145743870869499,0.06429881210662718,-0.02284137339793219,1.457946224921228,1.3781975024496147,0.07974872247161342
A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,Prokaryote,Activity,ESM2_150M,10,-0.01871853934040501,0.004465160589701936,-0.023183699930106945,2.2766323496750096,2.097551779834753,0.17908056984025708
KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,Prokaryote,OrganismalFitness,ESM2_150M,10,0.48265748800915365,0.5067008733743176,-0.024043385365163872,5.772328243985095,5.9711389694682095,-0.19881072548311457
CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,Human,Binding,ESM2_150M,10,0.6726957803633746,0.6988259485375271,-0.02613016817415246,15.778763260526082,15.933620030715579,-0.1548567701894953
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,Binding,ESM2_150M,10,0.5696516214505702,0.5963157264679052,-0.02666410501733495,19.043179822937997,19.00562632126562,0.03755350167237594
SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,Human,OrganismalFitness,ESM2_150M,10,0.2609764059192357,0.28832877122400163,-0.027352365304765962,7.2540233753338725,7.2586010909325696,-0.004577715598697463
YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,Prokaryote,Stability,ESM2_150M,10,0.4279328077430544,0.4563945429354151,-0.028461735192360654,2.5861318725081213,2.539725409542535,0.04640646296558633
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,ESM2_150M,10,0.2706575620467097,0.2995628675241061,-0.028905305477396403,7.913531316016599,7.472690620145848,0.4408406958707521
PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,Human,Expression,ESM2_150M,10,0.4631050777856568,0.4928244673963686,-0.029719389610711806,18.25020883139189,17.621144271788346,0.6290645596035432
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,Stability,ESM2_150M,10,0.5175350312326653,0.5474417493530257,-0.029906718120360387,4.453830094278083,4.420305302879095,0.03352479139898801
SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,Prokaryote,Stability,ESM2_150M,10,0.5890808743957867,0.6206353848746556,-0.03155451047886888,3.5469382773793114,3.6261033181255193,-0.0791650407462083
PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,Human,Stability,ESM2_150M,10,0.5793695426964629,0.6119074437595196,-0.032537901063056596,4.952256040616282,5.262928671916553,-0.31067263130027073
OTC_HUMAN_Lo_2023,OTC_HUMAN,Human,Activity,ESM2_150M,10,0.5088893891464749,0.542141624090835,-0.033252234944360144,11.116669206328563,11.354576224668799,-0.23790701834023373
GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,Human,OrganismalFitness,ESM2_150M,10,0.4282516611937036,0.46223594335466156,-0.033984282160957904,22.143441908550525,22.215080886815866,-0.07163897826533905
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,Human,Binding,ESM2_150M,10,0.33978918388167856,0.37380568128831565,-0.03401649740663705,3.652755011804107,3.7244294335081376,-0.0716744217040314
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,Activity,ESM2_150M,10,0.07921875976261793,0.1144031371010246,-0.03518437733840667,1.6331148472588186,1.6448496710283358,-0.011734823769517445
RAD_ANTMA_Tsuboyama_2023_2CJJ,RAD_ANTMA,Eukaryote,Stability,ESM2_150M,10,0.5648986497373594,0.6007577203916004,-0.035859070654240925,3.0997551228810303,3.2450849042320913,-0.14532978135106117
SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,Virus,Expression,ESM2_150M,10,0.02619477530145183,0.06373597101259354,-0.037541195711141714,1.5129917369385786,1.5064988103723047,0.006492926566273783
HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,Virus,Stability,ESM2_150M,10,0.5774230155809102,0.6161250363775531,-0.03870202079664288,2.811274839141518,2.8652542229767817,-0.053979383835263885
Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,Human,Expression,ESM2_150M,10,0.477937899791517,0.5171945601163754,-0.03925666032485844,1.6685121786516426,1.7045541532141162,-0.0360419745624738
DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,Prokaryote,Stability,ESM2_150M,10,0.2397259665676883,0.2792693316655065,-0.039543365097818174,1.5137679619880724,1.4942364266339914,0.019531535354081187
SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,Virus,Binding,ESM2_150M,10,-0.013126761147079372,0.031761019268721026,-0.044887780415800396,1.2855751642805529,1.2969447695702532,-0.011369605289700102
CATR_CHLRE_Tsuboyama_2023_2AMI,CATR_CHLRE,Eukaryote,Stability,ESM2_150M,10,0.4070893184551325,0.45319418520752486,-0.04610486675239237,6.931818247185319,6.763334191400387,0.168484055784932
RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,Prokaryote,Stability,ESM2_150M,10,0.5042757814422839,0.5550648183474742,-0.05078903690519023,7.67705975457946,7.582029125330938,0.09503062924852249
A4_HUMAN_Seuma_2022,A4_HUMAN,Human,Stability,ESM2_150M,10,0.3899074182585257,0.4444506113355066,-0.05454319307698091,1.6012731758304573,1.5650646760914886,0.03620849973896849
DLG4_RAT_McLaughlin_2012,DLG4_RAT,Eukaryote,Binding,ESM2_150M,10,0.5673328937900679,0.6243585722831337,-0.057025678493065876,18.85822040200167,19.426438858360047,-0.5682184563583771
ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,Human,Stability,ESM2_150M,10,0.4059531274656856,0.46632019458833646,-0.06036706712265083,7.612659033681252,7.534308758386246,0.07835027529500697
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,Eukaryote,OrganismalFitness,ESM2_150M,10,0.20627992857563324,0.28093746837380296,-0.07465753979816972,224.26362188472413,240.20001026781864,-15.936388383094553
RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,Prokaryote,Stability,ESM2_150M,10,0.2777697008006743,0.36103068108298564,-0.08326098028231134,3.458818116642501,3.472139743022449,-0.013321626379948003
UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,Human,Stability,ESM2_15B,10,0.4958467672832384,0.3654174888791668,0.1304292784040716,6.349568749066522,6.3225329326472375,0.027035816419283785
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,Human,Stability,ESM2_15B,10,0.49281732482690127,0.3921105679288387,0.10070675689806255,8.226987944627394,8.464730506271954,-0.23774256164455956
PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,Human,Stability,ESM2_15B,10,0.6135177991248078,0.5184279106070466,0.09508988851776119,4.158968619588755,4.16871121242284,-0.009742592834086183
RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,Human,Stability,ESM2_15B,10,0.3335577529981064,0.24236289702872674,0.09119485596937968,10.14334203836441,10.086147744656875,0.057194293707534705
ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,Prokaryote,Stability,ESM2_15B,10,0.47189316575019646,0.3856588026279798,0.08623436312221659,6.006229486724925,6.0747811872409425,-0.06855170051601753
VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,Virus,Stability,ESM2_15B,10,0.65636435207054,0.5747392577828333,0.08162509428770671,6.5933174144658535,6.125164800112084,0.4681526143537688
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,Stability,ESM2_15B,10,0.5217150507599545,0.4461661489314602,0.07554890182849427,6.931476516664735,6.815850116388705,0.11562640027602863
P84126_THETH_Chan_2017,P84126_THETH,Prokaryote,OrganismalFitness,ESM2_15B,10,0.5722777970802414,0.503509361554231,0.0687684355260104,17.073672111632295,17.17680799346886,-0.10313588183656694
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,ESM2_15B,10,0.36293249717213394,0.2974203033877077,0.06551219378442623,22.007847455109747,22.405053769300896,-0.3972063141911441
RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,Virus,Stability,ESM2_15B,10,0.5065001053518754,0.44433659974452083,0.06216350560735453,4.816988192070257,4.691245611836292,0.1257425802339635
PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,Human,Stability,ESM2_15B,10,0.231256268518706,0.17048046078298412,0.06077580773572187,10.715045457370788,10.725549181075158,-0.01050372370437067
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,Eukaryote,Stability,ESM2_15B,10,0.6237720808013902,0.5660014597028349,0.057770621098555366,5.179225357165848,5.507455792131755,-0.32823043496590704
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,Human,Stability,ESM2_15B,10,0.5334010249839847,0.47755286056232354,0.055848164421661114,6.748280079848918,6.938104302289335,-0.18982422244041705
ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,Prokaryote,Stability,ESM2_15B,10,0.34630282802998696,0.2911144861302942,0.055188341899692725,2.310683108884063,2.274678775426702,0.036004333457361114
DYR_ECOLI_Thompson_2019,DYR_ECOLI,Prokaryote,OrganismalFitness,ESM2_15B,10,0.5233784422741741,0.46905515303987366,0.05432328923430037,8.49654105500537,8.385714848007325,0.1108262069980455
VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,Eukaryote,Stability,ESM2_15B,10,0.5438343163814684,0.49003123540294197,0.053803080978526485,5.74203258799904,5.907637165434415,-0.16560457743537568
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Eukaryote,Stability,ESM2_15B,10,0.44500686135880985,0.3921554224204761,0.05285143893833376,5.835513816325602,6.023290608881216,-0.18777679255561316
SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,Eukaryote,Stability,ESM2_15B,10,0.47357839066951113,0.4209369175843964,0.05264147308511473,3.3953090819826945,3.354093386733436,0.0412156952492583
VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,Human,Activity,ESM2_15B,10,0.4773566666503597,0.4254548251998186,0.05190184145054115,14.989406268112997,14.213423749086513,0.7759825190264843
GAL4_YEAST_Kitzman_2015,GAL4_YEAST,Eukaryote,OrganismalFitness,ESM2_15B,10,0.65409040123104,0.6021965769529724,0.0518938242780677,1.1094064079447996,1.1511805978115182,-0.04177418986671864
CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,Eukaryote,Stability,ESM2_15B,10,0.5371843138605676,0.4869782105166872,0.05020610334388037,4.618296173044493,4.512676075202003,0.10562009784249016
D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,Eukaryote,Activity,ESM2_15B,10,0.10386367654554525,0.055208355785378305,0.048655320760166945,2.180585453871966,2.18871012388018,-0.008124670008213774
RL40A_YEAST_Roscoe_2014,RL40A_YEAST,Eukaryote,Activity,ESM2_15B,10,0.43162118120460613,0.3846317414110648,0.046989439793541345,18.479408006096644,18.03038204952626,0.44902595657038696
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,Stability,ESM2_15B,10,0.5935183739555324,0.5466349876118547,0.04688338634367771,3.6315955173073204,3.6705861811216884,-0.038990663814367645
SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,Human,Stability,ESM2_15B,10,0.5518434050724166,0.5061235201692524,0.04571988490316399,5.339072194538588,5.349183927185952,-0.010111732647364402
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,Human,Activity,ESM2_15B,10,0.5282395728112339,0.48310540992362094,0.04513416288761291,8.508064969029016,8.223791094417743,0.28427387461127285
RL40A_YEAST_Roscoe_2013,RL40A_YEAST,Eukaryote,OrganismalFitness,ESM2_15B,10,0.5585828557364367,0.5147265720404627,0.043856283695974135,19.555294481500606,19.17583602182423,0.37945845967637626
SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,Prokaryote,Stability,ESM2_15B,10,0.21133795499561642,0.1680447185741758,0.043293236421440645,1.8868673459288439,1.8619881726147516,0.024879173314092264
VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,Human,Expression,ESM2_15B,10,0.46829580226818673,0.42570117773252647,0.042594624535660194,18.460433971262077,18.519789438141192,-0.05935546687911497
DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,Prokaryote,Stability,ESM2_15B,10,0.3782565492781908,0.3359921956221805,0.04226435365601028,4.94343653358426,4.915134932376128,0.028301601208131723
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,Stability,ESM2_15B,10,0.23524499430914686,0.1934752500071155,0.041769744302031356,14.926918195831098,14.832565757614503,0.09435243821659363
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,Prokaryote,OrganismalFitness,ESM2_15B,10,0.5302007636286121,0.4886786185097545,0.041522145118857594,4.224125419666974,4.277573495441105,-0.05344807577413091
GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,Eukaryote,Activity,ESM2_15B,10,0.17397076715662096,0.13456617897659498,0.039404588180026,6.836755462744809,6.849201017062616,-0.012445554317808138
RL40A_YEAST_Mavor_2016,RL40A_YEAST,Eukaryote,OrganismalFitness,ESM2_15B,10,0.5332630006622551,0.4952813427152443,0.03798165794701075,37.69870437473295,36.583248956424754,1.1154554183081955
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,Human,OrganismalFitness,ESM2_15B,10,0.1956707474829899,0.15807458769630733,0.037596159786682584,48.324020705364354,48.723586632856986,-0.39956592749263253
UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,Eukaryote,Activity,ESM2_15B,10,0.37879561122471295,0.3413230874731742,0.03747252375153879,8.685906269366905,8.68379932301195,0.0021069463549542532
SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,Eukaryote,Stability,ESM2_15B,10,0.513779178567911,0.47639012526091556,0.037389053306995435,11.02391083326233,10.882377354957141,0.14153347830518842
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Eukaryote,Stability,ESM2_15B,10,0.587775804807471,0.5509373280997176,0.03683847670775347,3.82014663846261,3.718615399072145,0.10153123939046563
OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,Human,Stability,ESM2_15B,10,0.6049081642722973,0.5694534200227073,0.03545474424959004,4.110524895623061,4.133615537009892,-0.02309064138683148
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,Human,OrganismalFitness,ESM2_15B,10,0.24120404601278705,0.20600241555633741,0.035201630456449653,24.837970159940276,24.6522238170901,0.1857463428501763
ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,Prokaryote,Stability,ESM2_15B,10,0.4198546647012849,0.38643942012408417,0.03341524457720073,6.077619355840286,5.995095849401315,0.08252350643897177
Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,Virus,OrganismalFitness,ESM2_15B,10,0.1599402404058434,0.1279479251856982,0.0319923152201452,1.4539027361361354,1.4540754547947503,-0.00017271865861483436
R1AB_SARS2_Flynn_2022,R1AB_SARS2,Virus,OrganismalFitness,ESM2_15B,10,0.5796244330442644,0.5485970029214263,0.031027430122838057,20.18932049258932,20.015414520986685,0.1739059716026361
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Human,Stability,ESM2_15B,10,0.6355166559897503,0.607688191722287,0.02782846426746328,6.241108831025928,6.525942082564699,-0.2848332515387715
RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,Human,Stability,ESM2_15B,10,0.38119448025313485,0.35354244517244343,0.027652035080691462,7.901359297837826,7.957963054230413,-0.056603756392587724
Q6WV12_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,Eukaryote,Activity,ESM2_15B,10,0.02203681312641772,-0.004882733519877337,0.026919546646295055,3.4002913173833162,3.3563755738173056,0.04391574356601087
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Human,Stability,ESM2_15B,10,0.42396946475440567,0.3974515653265773,0.026517899427828295,9.377159389443907,9.104942829901074,0.27221655954283364
NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,Prokaryote,Stability,ESM2_15B,10,0.582458728549405,0.5561500701827375,0.026308658366667386,5.44085681148704,5.323708735072521,0.11714807641451941
PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,Human,Expression,ESM2_15B,10,0.6648264696762586,0.6397378574285771,0.025088612247681406,18.37590097035153,18.3240604378073,0.05184053254422487
EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,Human,Stability,ESM2_15B,10,0.5282316676920559,0.5034516722962812,0.024779995395774614,5.184410369558714,5.145671087533713,0.0387392820250005
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Human,Expression,ESM2_15B,10,0.44977784418442823,0.4262575660347318,0.023520278149696344,26.291756310050978,26.152848452864255,0.13890785718672483
NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,Human,Activity,ESM2_15B,10,0.7166533144112799,0.6941388826856828,0.022514431725597084,16.158247692445528,16.061916633843758,0.09633105860176787
GRB2_HUMAN_Faure_2021,GRB2_HUMAN,Human,OrganismalFitness,ESM2_15B,10,0.6489751436828263,0.6265559097544653,0.022419233928360975,17.625381815688772,16.528762431431375,1.0966193842573977
CASP7_HUMAN_Roychowdhury_2020,CASP7_HUMAN,Human,Activity,ESM2_15B,10,0.5704765806406712,0.5483691282007546,0.022107452439916596,11.068493914245705,11.052603120486028,0.015890793759677457
LGK_LIPST_Klesmith_2015,LGK_LIPST,Eukaryote,Activity,ESM2_15B,10,0.578380536749542,0.5564322306903489,0.021948306059193134,16.508705216825405,16.504736253561884,0.003968963263518965
RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,Human,Expression,ESM2_15B,10,0.14130878708981576,0.11942995422475314,0.02187883286506262,27.793367948348426,27.841975629499096,-0.04860768115067664
ACE2_HUMAN_Chan_2020,ACE2_HUMAN,Human,Binding,ESM2_15B,10,0.18497738782769263,0.1636587993416559,0.021318588486036755,7.269862453966954,7.5345070337829,-0.26464457981594725
Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,Prokaryote,Activity,ESM2_15B,10,0.39893293035246014,0.3777978986713571,0.021135031681103027,5.521179679395602,5.411720429042154,0.10945925035344777
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,OrganismalFitness,ESM2_15B,10,0.5364037932054522,0.5155009987217112,0.020902794483740873,14.442248428543726,13.928023185925701,0.5142252426180253
DLG4_HUMAN_Faure_2021,DLG4_HUMAN,Human,OrganismalFitness,ESM2_15B,10,0.35581466068214407,0.33528775103293407,0.02052690964920999,30.66975235035261,30.337272906445076,0.33247944390753403
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Human,Activity,ESM2_15B,10,0.5251331209103676,0.5047530928737844,0.02038002803658314,4.6075885028651,4.582401617818514,0.02518688504658515
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,Human,Activity,ESM2_15B,10,0.41139574391905126,0.39106827751065787,0.02032746640839339,12.96983401584617,13.093601762872742,-0.12376774702657371
MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,Eukaryote,Stability,ESM2_15B,10,0.22335472188324218,0.20309853421304425,0.020256187670197927,7.841742100776313,7.885671479345324,-0.043929378569011315
PSAE_PICP2_Tsuboyama_2023_1PSE,PSAE_PICP2,Prokaryote,Stability,ESM2_15B,10,0.4011656733124337,0.38131701892064224,0.01984865439179139,10.60358929730221,10.739828858750695,-0.13623956144848465
SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,Prokaryote,Stability,ESM2_15B,10,0.24445139968495505,0.2255672946291103,0.01888410505584474,2.312650756074314,2.4690403329792483,-0.1563895769049342
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,Prokaryote,OrganismalFitness,ESM2_15B,10,0.433838943038943,0.41542763451769915,0.01841130852124394,9.393752875811703,9.440900222580016,-0.04714734676831256
KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,Eukaryote,Activity,ESM2_15B,10,0.3885536964742577,0.37070185431046687,0.017851842163790793,13.299818317949857,13.633020513903336,-0.3332021959534778
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,Prokaryote,OrganismalFitness,ESM2_15B,10,0.426451712783751,0.4099850536475883,0.016466659136162694,27.796211094047955,27.988382804007557,-0.19217170995960658
IF1_ECOLI_Kelsic_2016,IF1_ECOLI,Prokaryote,OrganismalFitness,ESM2_15B,10,0.506663437720256,0.4905218938996643,0.016141543820591787,40.937492035317064,42.52698231095572,-1.5894902756386493
ESTA_BACSU_Nutschel_2020,ESTA_BACSU,Prokaryote,Stability,ESM2_15B,10,0.3274685402311501,0.31133524945836527,0.016133290772784824,20.522348796983362,20.543310469254887,-0.020961672271523214
TRPC_THEMA_Chan_2017,TRPC_THEMA,Prokaryote,OrganismalFitness,ESM2_15B,10,0.4943660197846099,0.47848686997428097,0.015879149810328935,13.98662773710431,13.780184647362418,0.20644308974189157
ANCSZ_Hobbs_2022,ANCSZ,Eukaryote,Activity,ESM2_15B,10,0.5795002159529825,0.5636400350173981,0.015860180935584372,35.89551341561397,35.335398895387826,0.5601145202261464
RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,Eukaryote,Stability,ESM2_15B,10,0.46460173502491686,0.4489988922310353,0.01560284279388166,9.256846405715049,9.476559103748952,-0.21971269803390453
MK01_HUMAN_Brenan_2016,MK01_HUMAN,Human,OrganismalFitness,ESM2_15B,10,0.1513100430495286,0.1363389918477731,0.014971051201755497,3.7528047999023273,3.7714837189866293,-0.01867891908430197
PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,Human,Activity,ESM2_15B,10,0.29148192130525724,0.27651373211362096,0.014968189191636321,8.406707793232284,8.420309908522576,-0.01360211529029165
TRPC_SACS2_Chan_2017,TRPC_SACS2,Prokaryote,OrganismalFitness,ESM2_15B,10,0.6054063352571287,0.5905098763017936,0.014896458955335035,14.92745043285783,14.339478985981728,0.5879714468761005
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,OrganismalFitness,ESM2_15B,10,0.6489070973467217,0.6347702164506259,0.014136880896095771,16.17917946734968,15.985050575497365,0.1941288918523149
PHOT_CHLRE_Chen_2023,PHOT_CHLRE,Eukaryote,Activity,ESM2_15B,10,0.6774091854121399,0.6636993153820918,0.013709870030048055,21.186756479471654,20.546235788831925,0.6405206906397293
I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,Virus,OrganismalFitness,ESM2_15B,10,0.098316654788434,0.08509554379377944,0.013221110994654565,3.24707906673342,3.1778574366708225,0.06922163006259745
CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,Human,OrganismalFitness,ESM2_15B,10,0.5588647788716032,0.5472872597106491,0.01157751916095418,9.13988761815407,9.137696318112088,0.002191300041983624
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,Eukaryote,Expression,ESM2_15B,10,0.3589696174705231,0.34770050948752657,0.011269107982996532,3.364192264132888,3.465777158965139,-0.10158489483225104
NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,Human,Expression,ESM2_15B,10,0.5968275465390624,0.5856670988872298,0.011160447651832588,16.399823135921075,15.947616712156137,0.4522064237649401
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,Activity,ESM2_15B,10,0.5958036799689124,0.5849808675291122,0.010822812439800145,1.7416514862207138,1.725768433351065,0.015883052869648927
MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,Prokaryote,OrganismalFitness,ESM2_15B,10,0.4215402347950768,0.4108266223053437,0.010713612489733005,21.792393541738612,21.91805606947862,-0.1256625277400058
