assay_id,uniprot_id,taxon,coarse_selection_type,seed,model,random_spearman,position_spearman,subset_spearman_difference,random_normalized_rmse,position_normalized_rmse,subset_normalized_rmse_difference
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,Human,OrganismalFitness,46,ESM2_150M,0.4944043379166215,0.6032137297056862,-0.10880939178906474,14.054552830994178,14.140428264497821,-0.08587543350364335
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,Human,OrganismalFitness,47,ESM2_150M,0.4968514382630015,0.5955887649086491,-0.0987373266456476,13.912879067595723,14.5008558907054,-0.5879768231096776
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,Human,OrganismalFitness,48,ESM2_150M,0.6005562840712545,0.45495056809267476,0.14560571597857974,14.019894220862575,15.388409549196561,-1.3685153283339861
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,Human,OrganismalFitness,49,ESM2_150M,0.5526111308717815,0.5911988680766939,-0.038587737204912376,13.376137540228537,12.910897222673498,0.4652403175550397
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,Human,OrganismalFitness,50,ESM2_150M,0.5487427888395127,0.536326762012192,0.01241602682732068,14.324056532747518,13.514478983324032,0.8095775494234854
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,Human,OrganismalFitness,51,ESM2_150M,0.5210262861015997,0.4991555978892869,0.02187068821231286,14.8620604931332,13.257653834820113,1.6044066583130867
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,Human,OrganismalFitness,42,ESM2_150M,0.20714031656126625,0.06866420926468003,0.13847610729658621,30.02771983579149,33.13701189783059,-3.109292062039099
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,Human,OrganismalFitness,43,ESM2_150M,0.08321553286213146,0.11134828050069444,-0.02813274763856298,28.92872359394115,28.77225339698679,0.15647019695435915
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,Human,OrganismalFitness,44,ESM2_150M,0.13105895623582495,0.1447069015252095,-0.013647945289384567,28.596016933757383,24.202755879055317,4.393261054702066
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,Human,OrganismalFitness,45,ESM2_150M,0.14212933651734605,0.134119679072672,0.008009657444674051,27.78881017196429,28.42423096436468,-0.6354207924003887
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,Human,OrganismalFitness,46,ESM2_150M,0.19366647066588266,0.016099818527517462,0.1775666521383652,28.130871857453407,29.44368733530841,-1.312815477855004
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,Human,OrganismalFitness,47,ESM2_150M,0.07632030528122112,0.2089837847613109,-0.13266347948008977,28.052947176472923,34.10543710311821,-6.05248992664529
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,Human,OrganismalFitness,48,ESM2_150M,0.144751203004812,0.011346003765405866,0.13340519923940614,29.59556565803284,26.531154271210585,3.064411386822254
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,Human,OrganismalFitness,49,ESM2_150M,0.14139589358357432,0.13682150313152402,0.004574390452050298,28.670272689234825,27.685680926285283,0.9845917629495418
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,Human,OrganismalFitness,50,ESM2_150M,0.13504412417649672,0.10670501479364254,0.02833910938285418,27.292324686231183,26.067976990969424,1.2243476952617591
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,Human,OrganismalFitness,51,ESM2_150M,0.11912610850443402,0.05931219588276958,0.05981391262166444,26.790252892968915,24.407136488141745,2.3831164048271702
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,Human,OrganismalFitness,42,ESM2_150M,0.03645723016024583,0.016134789813162183,0.020322440347083647,34.0693441343062,35.52313631916888,-1.453792184862678
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,Human,OrganismalFitness,43,ESM2_150M,0.013775412767582767,-0.037706031360900234,0.051481444128483,33.439249434120036,34.51519973070765,-1.0759502965876138
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,Human,OrganismalFitness,44,ESM2_150M,0.04327505685862601,0.06496262130928296,-0.02168756445065695,34.724926932047715,32.971291239666975,1.7536356923807404
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,Human,OrganismalFitness,45,ESM2_150M,-0.013467247695272485,0.14026024757374259,-0.15372749526901508,32.542504124219036,34.77326728508456,-2.2307631608655214
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,Human,OrganismalFitness,46,ESM2_150M,0.125076824250421,0.021733875636868922,0.10334294861355207,33.85302008188151,33.54813943892981,0.3048806429517015
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,Human,OrganismalFitness,47,ESM2_150M,-0.048773416205142445,0.1604946634752894,-0.20926807968043185,34.653068446753565,31.8118316339823,2.841236812771264
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,Human,OrganismalFitness,48,ESM2_150M,-0.03933662042743797,-0.07305965494880405,0.03372303452136608,34.73441546635786,34.16032534028015,0.5740901260777065
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,Human,OrganismalFitness,49,ESM2_150M,-0.002030417194742964,-0.04496982763961686,0.0429394104448739,34.60968683273653,37.442093607516625,-2.8324067747800967
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,Human,OrganismalFitness,50,ESM2_150M,-0.00658518377055157,-0.07134203877880256,0.06475685500825099,32.82374525851214,33.107817494286174,-0.2840722357740333
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,Human,OrganismalFitness,51,ESM2_150M,0.07456032222781644,-0.03908740332811195,0.11364772555592839,32.7584009202693,34.75716154284583,-1.9987606225765262
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,Virus,OrganismalFitness,42,ESM2_150M,0.009867218859751704,0.12652617619638754,-0.11665895733663584,5.601341304279494,6.581644075961321,-0.9803027716818269
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,Virus,OrganismalFitness,43,ESM2_150M,-0.025645793996231247,-0.12165822342158322,0.09601242942535197,5.83941790760246,5.156836530312253,0.682581377290207
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,Virus,OrganismalFitness,44,ESM2_150M,0.0936218275993862,0.06528149017043888,0.028340337428947315,5.430471419658615,7.248498685123792,-1.8180272654651768
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,Virus,OrganismalFitness,45,ESM2_150M,-0.038998066183307575,-0.15376641376102948,0.1147683475777219,5.07973262878753,5.591315489579148,-0.5115828607916173
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,Virus,OrganismalFitness,46,ESM2_150M,-0.03351872873894996,-0.04201823114193555,0.008499502402985588,5.594972448947569,7.044395040687234,-1.4494225917396646
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,Virus,OrganismalFitness,47,ESM2_150M,-0.12764102885893408,0.012165964784082972,-0.13980699364301705,6.031467844376728,4.858574206830691,1.1728936375460366
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,Virus,OrganismalFitness,48,ESM2_150M,0.003193364555821131,0.03279547262586703,-0.0296021080700459,5.619305705914014,5.184195796360905,0.435109909553109
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,Virus,OrganismalFitness,49,ESM2_150M,-0.045896676763585685,-0.16306787144046533,0.11717119467687964,5.684143119303219,5.3833673419134165,0.3007757773898021
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,Virus,OrganismalFitness,50,ESM2_150M,0.013929564957796401,0.05510401465442521,-0.041174449696628805,5.072144760196876,5.567622298252872,-0.49547753805599637
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,Virus,OrganismalFitness,51,ESM2_150M,-0.021279969880377184,0.18830430723013844,-0.20958427711051564,5.49910250824091,6.962127415468921,-1.4630249072280108
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Eukaryote,Stability,42,ESM2_150M,0.774273425499232,0.8500421822272215,-0.07576875672798955,5.558267163156815,5.5676708917999616,-0.009403728643146536
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Eukaryote,Stability,43,ESM2_150M,0.7614377880184331,0.5948198269079464,0.16661796111048666,5.229527631950988,5.763374315576074,-0.5338466836250868
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Eukaryote,Stability,44,ESM2_150M,0.7348387096774193,0.6053325365579303,0.12950617311948898,5.565345835298855,4.9075354247727825,0.6578104105260723
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Eukaryote,Stability,45,ESM2_150M,0.8067711213517663,0.8134017943710825,-0.006630673019316191,5.383957927876241,5.414572964273141,-0.030615036396899775
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Eukaryote,Stability,46,ESM2_150M,0.8010506912442394,0.8275899560520051,-0.026539264807765695,5.477893772475184,5.974254626914067,-0.49636085443888245
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Eukaryote,Stability,47,ESM2_150M,0.7395698924731181,0.6823457066189625,0.05722418585415556,5.452678722572402,3.90956045668204,1.5431182658903615
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Eukaryote,Stability,48,ESM2_150M,0.7485652841781872,0.6936326028622541,0.054932681315933096,5.254195000186301,4.948984900398059,0.3052100997882423
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Eukaryote,Stability,49,ESM2_150M,0.7867465437788016,0.881164437450826,-0.09441789367202436,5.410244061575912,6.310854794370211,-0.9006107327942994
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Eukaryote,Stability,50,ESM2_150M,0.7224086021505375,0.902369091359917,-0.17996048920937957,5.3354749971775925,6.755294971627477,-1.4198199744498847
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Eukaryote,Stability,51,ESM2_150M,0.730537634408602,0.7685207960644009,-0.03798316165579896,5.072363558683526,5.711102314300405,-0.6387387556168784
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Eukaryote,Stability,42,ESM2_150M,0.4085039107136334,0.6970772709460153,-0.28857336023238195,4.4195809119359035,4.019769702920307,0.3998112090155965
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Eukaryote,Stability,43,ESM2_150M,0.4348483978857622,0.5814783807741554,-0.14662998288839318,4.36450841640146,5.369965202820384,-1.0054567864189243
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Eukaryote,Stability,44,ESM2_150M,0.3999833031572686,0.1878329265804804,0.2121503765767882,4.751194315220635,4.931996695426967,-0.1808023802063321
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Eukaryote,Stability,45,ESM2_150M,0.4921916171413961,0.09866686149652158,0.3935247556448745,4.121700066035812,5.331868061360678,-1.2101679953248663
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Eukaryote,Stability,46,ESM2_150M,0.4423619771148899,0.5802825552825552,-0.13792057816766534,4.31946123828868,4.425170628431969,-0.10570939014328928
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Eukaryote,Stability,47,ESM2_150M,0.42570165872696997,0.34363868578927637,0.0820629729376936,4.443849558346623,3.567245326564168,0.8766042317824554
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Eukaryote,Stability,48,ESM2_150M,0.30088232378308705,0.24594787067369323,0.05493445310939382,4.537381124052716,4.341779603624486,0.1956015204282302
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Eukaryote,Stability,49,ESM2_150M,0.4724684716649361,0.38582506691859547,0.08664340474634064,4.195898504563297,4.885849685888826,-0.6899511813255295
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Eukaryote,Stability,50,ESM2_150M,0.44895201223043724,0.3455744135995859,0.10337759863085133,4.281198336168778,5.265341008965783,-0.9841426727970051
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Eukaryote,Stability,51,ESM2_150M,0.48564854189603074,0.42505743509047994,0.0605911068055508,4.278314310476707,4.071693745638407,0.2066205648383006
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Human,Stability,42,ESM2_150M,0.599240871236387,0.7987301339778826,-0.1994892627414956,3.240859206208049,3.433227597602547,-0.19236839139449824
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Human,Stability,43,ESM2_150M,0.5772357463164639,0.5096861720790612,0.06754957423740271,2.9309779677188144,2.521311839963957,0.40966612775485745
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Human,Stability,44,ESM2_150M,0.602691650651292,0.6181271812546004,-0.015435530603308378,2.811470225795347,2.9530222606531233,-0.14155203485777612
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Human,Stability,45,ESM2_150M,0.6892814435191119,0.57014894545484,0.11913249806427195,2.6809873540066915,2.9657289032467244,-0.2847415492400329
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Human,Stability,46,ESM2_150M,0.6315214606021782,0.7694052213688874,-0.13788376076670927,3.2581064191332105,2.8366494022704862,0.4214570168627243
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Human,Stability,47,ESM2_150M,0.617762118300235,0.6282344589007509,-0.01047234060051594,2.981931916807838,3.5194206952391927,-0.5374887784313547
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Human,Stability,48,ESM2_150M,0.688199871877002,0.4122929475133319,0.27590692436367015,3.1690457658830242,3.11105238895755,0.05799337692547413
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Human,Stability,49,ESM2_150M,0.5918140081144566,0.7293973637130358,-0.13758335559857915,2.9359388140049147,3.0057281751444944,-0.06978936113957968
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Human,Stability,50,ESM2_150M,0.6604772581678413,0.5252597762223886,0.1352174819454527,2.978312466246752,3.1429453893828434,-0.16463292313609124
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Human,Stability,51,ESM2_150M,0.6849348708093105,0.5837697951860781,0.1011650756232324,2.851086496062247,2.751469487011578,0.09961700905066895
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,Human,OrganismalFitness,42,ESM2_150M,0.19247408414617262,0.25551729653285116,-0.06304321238667854,12.368879540308255,12.172077421504932,0.19680211880332266
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,Human,OrganismalFitness,43,ESM2_150M,0.3348553574875724,0.25836661316211884,0.07648874432545355,12.16490884985355,12.090166359624336,0.0747424902292142
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,Human,OrganismalFitness,44,ESM2_150M,0.2697824528849717,0.24102360083589008,0.02875885204908163,12.319990963282564,10.625425408153836,1.6945655551287278
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,Human,OrganismalFitness,45,ESM2_150M,0.2987097947131408,0.2615098089839087,0.03719998572923211,12.356064500326985,13.09353822905265,-0.7374737287256643
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,Human,OrganismalFitness,46,ESM2_150M,0.19476030057868518,0.17703982511062527,0.01772047546805991,12.760697085497302,12.893087742476006,-0.13239065697870345
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,Human,OrganismalFitness,47,ESM2_150M,0.22891166831124077,0.19423941067808997,0.034672257633150794,12.358184200036506,12.301336802214365,0.05684739782214088
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,Human,OrganismalFitness,48,ESM2_150M,0.23730559148660604,0.29407421889942487,-0.05676862741281882,12.247697471662352,13.27157135260269,-1.0238738809403376
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,Human,OrganismalFitness,49,ESM2_150M,0.22684110201537472,0.24136757364810238,-0.014526471632727661,11.963191555323766,12.110938149800889,-0.14774659447712324
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,Human,OrganismalFitness,50,ESM2_150M,0.2766075623954023,0.33609725316207084,-0.059489690766668546,12.510452909856388,12.261405096785378,0.24904781307101054
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,Human,OrganismalFitness,51,ESM2_150M,0.3116702518598605,0.24965998276564247,0.06201026909421806,12.76431145246009,11.550976876791173,1.2133345756689167
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Human,Expression,42,ESM2_150M,0.523333695014864,0.4824242830842945,0.04090941193056952,14.594987038304849,13.264389012399992,1.330598025904857
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Human,Expression,43,ESM2_150M,0.5420223735115244,0.575177884083279,-0.03315551057175459,14.265814573973973,15.597711404594591,-1.331896830620618
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Human,Expression,44,ESM2_150M,0.503304712679498,0.514249096622388,-0.010944383942890101,14.303468985538597,15.432703582290612,-1.1292345967520152
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Human,Expression,45,ESM2_150M,0.5587566453197446,0.5575689385106907,0.00118770680905389,14.419720478937426,14.702616940836338,-0.28289646189891116
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Human,Expression,46,ESM2_150M,0.5141108314055861,0.4599241570167997,0.05418667438878644,14.27850876430504,14.699449940664207,-0.42094117635916817
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Human,Expression,47,ESM2_150M,0.499222014544533,0.505804930037319,-0.006582915492785946,14.616420094776938,14.5313674975918,0.08505259718513791
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Human,Expression,48,ESM2_150M,0.49369323807459264,0.5682798146100145,-0.07458657653542189,14.410407502036504,15.085006749076367,-0.674599247039863
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Human,Expression,49,ESM2_150M,0.5294353935376533,0.5705896497088849,-0.041154256171231585,14.71113676187908,13.289183443184752,1.421953318694328
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Human,Expression,50,ESM2_150M,0.5550172438803137,0.46095134779523284,0.09406589608508087,14.653614042329249,14.81155181065363,-0.15793776832438056
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Human,Expression,51,ESM2_150M,0.5761026756027454,0.4980376418868844,0.07806503371586104,14.34827806482495,13.704978493024429,0.6432995718005206
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,42,ESM2_150M,0.29042185108789675,0.42842166569598134,-0.13799981460808458,6.5996814040160965,8.153876697275624,-1.5541952932595278
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,43,ESM2_150M,0.19825004990351988,0.32749843057046235,-0.12924838066694247,8.636163064477541,5.756989185145706,2.8791738793318356
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,44,ESM2_150M,0.2891160423181849,0.17959795979597956,0.10951808252220532,7.686540766064275,7.974727531976281,-0.2881867659120063
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,45,ESM2_150M,0.23389779759132348,0.5824344787419918,-0.3485366811506684,8.311000603964189,6.0508311020471925,2.2601695019169963
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,46,ESM2_150M,0.300776831459179,0.6109842748980779,-0.31020744343889894,8.813613636666284,7.13629564358903,1.6773179930772546
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,47,ESM2_150M,0.3109904185241866,-0.05246147303618802,0.3634518915603746,7.211001135425646,6.083914735863544,1.1270863995621019
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,48,ESM2_150M,0.29155299753809305,0.6095259310261032,-0.31797293348801015,8.033845175096372,8.256296394105698,-0.22245121900932574
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,49,ESM2_150M,0.2734213853217114,0.07768200349446708,0.19573938182724432,8.00919179956461,9.199207324954502,-1.1900155253898923
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,50,ESM2_150M,0.26222636236609226,0.19985419493327394,0.062372167432818315,7.739542058627191,7.053275667584333,0.6862663910428584
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,51,ESM2_150M,0.25592188435691,0.03209120912091209,0.2238306752359979,8.09473351626379,9.061491918916564,-0.9667584026527738
TRPC_SACS2_Chan_2017,TRPC_SACS2,Prokaryote,OrganismalFitness,42,ESM2_150M,0.5957342024107501,0.6328605716967652,-0.03712636928601509,9.745526023654078,9.560801347848196,0.1847246758058816
TRPC_SACS2_Chan_2017,TRPC_SACS2,Prokaryote,OrganismalFitness,43,ESM2_150M,0.624118873439465,0.6169914316712085,0.007127441768256526,10.122955229218004,8.966646532598904,1.1563086966190994
TRPC_SACS2_Chan_2017,TRPC_SACS2,Prokaryote,OrganismalFitness,44,ESM2_150M,0.6408561669142501,0.497632596999679,0.14322356991457108,10.04889579943868,10.49832782133859,-0.4494320218999093
TRPC_SACS2_Chan_2017,TRPC_SACS2,Prokaryote,OrganismalFitness,45,ESM2_150M,0.6413940833255026,0.5381247917716707,0.10326929155383191,9.890851448459195,9.926096256884126,-0.03524480842493105
TRPC_SACS2_Chan_2017,TRPC_SACS2,Prokaryote,OrganismalFitness,46,ESM2_150M,0.619852661889805,0.6743992345740182,-0.054546572684213146,10.006952522632039,10.697383833358844,-0.6904313107268045
TRPC_SACS2_Chan_2017,TRPC_SACS2,Prokaryote,OrganismalFitness,47,ESM2_150M,0.6479931692536702,0.6752298734954244,-0.027236704241754173,9.651436594638477,9.647191170326959,0.00424542431151842
TRPC_SACS2_Chan_2017,TRPC_SACS2,Prokaryote,OrganismalFitness,48,ESM2_150M,0.6271440043055211,0.6055249916708668,0.021619012634654267,9.734998376176337,9.87025220321685,-0.13525382704051303
TRPC_SACS2_Chan_2017,TRPC_SACS2,Prokaryote,OrganismalFitness,49,ESM2_150M,0.5663776386266755,0.6657723882828318,-0.09939474965615636,9.814033348098809,9.149042279574473,0.6649910685243352
TRPC_SACS2_Chan_2017,TRPC_SACS2,Prokaryote,OrganismalFitness,50,ESM2_150M,0.6794577947872441,0.5833543697428196,0.09610342504442448,9.910861491555794,8.981639614670588,0.9292218768852063
TRPC_SACS2_Chan_2017,TRPC_SACS2,Prokaryote,OrganismalFitness,51,ESM2_150M,0.6105322956799563,0.6314262734137084,-0.020893977733752123,9.970411365900624,8.682460231708536,1.2879511341920882
TRPC_THEMA_Chan_2017,TRPC_THEMA,Prokaryote,OrganismalFitness,42,ESM2_150M,0.48584688063284326,0.5554821254171426,-0.06963524478429933,10.70021954223183,9.92038190626298,0.7798376359688497
TRPC_THEMA_Chan_2017,TRPC_THEMA,Prokaryote,OrganismalFitness,43,ESM2_150M,0.5347876428539958,0.40024175842950993,0.1345458844244859,10.961149265471697,9.484197146525723,1.4769521189459738
TRPC_THEMA_Chan_2017,TRPC_THEMA,Prokaryote,OrganismalFitness,44,ESM2_150M,0.5530940116836425,0.6264024101957075,-0.07330839851206505,10.68989830907521,10.89522677374746,-0.20532846467225063
TRPC_THEMA_Chan_2017,TRPC_THEMA,Prokaryote,OrganismalFitness,45,ESM2_150M,0.5427903877531843,0.5208156272494698,0.021974760503714497,10.553397952737136,10.41111057804727,0.1422873746898663
TRPC_THEMA_Chan_2017,TRPC_THEMA,Prokaryote,OrganismalFitness,46,ESM2_150M,0.5293296542769031,0.3525880111738525,0.17674164310305063,10.694702542812738,11.892314464354403,-1.1976119215416645
TRPC_THEMA_Chan_2017,TRPC_THEMA,Prokaryote,OrganismalFitness,47,ESM2_150M,0.4293736491854535,0.5257032778342545,-0.09632962864880101,10.45301121269914,11.338956228057999,-0.8859450153588586
TRPC_THEMA_Chan_2017,TRPC_THEMA,Prokaryote,OrganismalFitness,48,ESM2_150M,0.5297023861580927,0.4236585824242476,0.10604380373384514,10.53808873750378,10.507016158629144,0.031072578874637102
TRPC_THEMA_Chan_2017,TRPC_THEMA,Prokaryote,OrganismalFitness,49,ESM2_150M,0.44400515979121635,0.5585683287914641,-0.11456316900024777,11.10360775198575,10.03491392594261,1.0686938260431411
TRPC_THEMA_Chan_2017,TRPC_THEMA,Prokaryote,OrganismalFitness,50,ESM2_150M,0.4815434951605601,0.4612597066436583,0.020283788516901824,10.762720026527312,10.61105488909924,0.15166513742807197
TRPC_THEMA_Chan_2017,TRPC_THEMA,Prokaryote,OrganismalFitness,51,ESM2_150M,0.543480210833853,0.2954955386333116,0.24798467220054138,10.516395900899496,9.895482168255478,0.6209137326440182
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,OrganismalFitness,42,ESM2_150M,0.4121074639622728,0.40553174239194795,0.006575721570324877,8.686126248780994,8.92350583230827,-0.23737958352727695
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,OrganismalFitness,43,ESM2_150M,0.446403391443102,0.3267909958743382,0.1196123955687638,8.793609298255804,8.339898939323872,0.45371035893193223
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,OrganismalFitness,44,ESM2_150M,0.3593857551425581,0.3800764869300179,-0.020690731787459782,8.834569917183355,8.599185039974063,0.2353848772092917
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,OrganismalFitness,45,ESM2_150M,0.3494632917207091,0.310958402079353,0.03850488964135612,8.224030849689674,7.286886135759791,0.9371447139298832
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,OrganismalFitness,46,ESM2_150M,0.4650470310828954,0.4196809850361474,0.04536604604674799,8.738030863957997,7.742995900326178,0.9950349636318192
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,OrganismalFitness,47,ESM2_150M,0.3646172875850457,0.3850354260364545,-0.02041813845140883,8.438289621674361,8.823716090500787,-0.3854264688264255
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,OrganismalFitness,48,ESM2_150M,0.3704582188488407,0.49725035709977206,-0.12679213825093133,8.7240864348571,8.506591046615293,0.21749538824180625
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,OrganismalFitness,49,ESM2_150M,0.3638024744294264,0.4005885891046571,-0.036786114675230686,8.840670780228628,7.898847765170415,0.9418230150582128
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,OrganismalFitness,50,ESM2_150M,0.42901339255239274,0.4909370333442885,-0.06192364079189577,8.62540383223326,8.184261729882504,0.44114210235075646
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,OrganismalFitness,51,ESM2_150M,0.39158220768766927,0.3420385234553272,0.04954368423234207,8.447970510148185,9.606080631768757,-1.158110121620572
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,Human,Stability,42,ESM2_150M,0.567673499893231,0.6700531493249127,-0.10237964943168165,3.7828439297338483,3.505573597226869,0.2772703325069794
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,Human,Stability,43,ESM2_150M,0.5876596199017724,0.6097958447676417,-0.022136224865869303,3.7936380967154655,4.194807900548417,-0.40116980383295164
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,Human,Stability,44,ESM2_150M,0.5892547512278455,0.7224216322084879,-0.13316688098064233,3.8118068961789495,4.366318778531792,-0.5545118823528421
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,Human,Stability,45,ESM2_150M,0.6310911808669657,0.38794758464923385,0.24314359621773185,3.8558600753097063,3.5099376354471543,0.345922439862552
