protocol_id,panel_id,dataset_id,assay_id,task_id,target_id,protein_id,family_id,model_id,selection_gain_sd,protein_length,assayed_fraction,mutated_positions,msa_depth,msa_neff,alignment_coverage,sequence_identity_to_development,structure_similarity_to_development,domain_coverage,score_dispersion,score_tail_separation,missing_fraction,ensemble_disagreement,ensemble_agreement,taxon,assay_modality,model_family,model_modalities,exposure_status,structure_available,development_crossover_probability_supervised_wins
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,DYR_ECOLI_Thompson_2019,DYR_ECOLI_Thompson_2019,DYR_ECOLI,DYR_ECOLI,cssf_0932cd92de6e,esm2_650m,0.4265724694339692,159,0.9874213836477987,157,41921,12324.2,0.981,0.0,0.3772,1.0,3.6339138423532513,1.5333621473478378,0.0,0.07058165779820946,0.9294183422017905,Prokaryote,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,DYR_ECOLI_Thompson_2019,DYR_ECOLI_Thompson_2019,DYR_ECOLI,DYR_ECOLI,cssf_0932cd92de6e,esm2_8m,-0.0366956412301471,159,0.9874213836477987,157,41921,12324.2,0.981,0.0,0.3772,1.0,1.3632150970701653,1.2483377417586874,0.0,0.296839899468893,0.703160100531107,Prokaryote,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,DYR_ECOLI_Thompson_2019,DYR_ECOLI_Thompson_2019,DYR_ECOLI,DYR_ECOLI,cssf_0932cd92de6e,esm_if1,0.3629682507316147,159,0.9874213836477987,157,41921,12324.2,0.981,0.0,0.3772,1.0,0.036982773522696244,1.410503992745007,0.0,0.23256028286042696,0.767439717139573,Prokaryote,OrganismalFitness,inverse-folding-model,sequence+structure,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,DYR_ECOLI_Thompson_2019,DYR_ECOLI_Thompson_2019,DYR_ECOLI,DYR_ECOLI,cssf_0932cd92de6e,saprot_35m,0.3765412812816122,159,0.9874213836477987,157,41921,12324.2,0.981,0.0,0.3772,1.0,3.0468523017005844,1.5253729343842903,0.0,0.09256608842284486,0.9074339115771551,Prokaryote,OrganismalFitness,structure-aware-protein-language-model,sequence+structure,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,DYR_ECOLI_Thompson_2019,DYR_ECOLI_Thompson_2019,DYR_ECOLI,DYR_ECOLI,cssf_0932cd92de6e,tranception_l_no_retrieval,0.5382053527402652,159,0.9874213836477987,157,41921,12324.2,0.981,0.0,0.3772,1.0,0.051924690292328574,0.838254017299931,0.0,0.2725722848856392,0.7274277151143608,Prokaryote,OrganismalFitness,autoregressive-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,DYR_ECOLI_Thompson_2019,DYR_ECOLI_Thompson_2019,DYR_ECOLI,DYR_ECOLI,cssf_0932cd92de6e,vespag,0.4872467905119875,159,0.9874213836477987,157,41921,12324.2,0.981,0.0,0.3772,1.0,0.10008864184584854,2.448818811817378,0.0,0.10112881587460787,0.8988711841253921,Prokaryote,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,ENVZ_ECOLI,cssf_2ee5fd080c0f,carp_640m,0.1407452686613596,60,1.0,60,1879223,275719.5,0.933,0.0,0.5755,0.9824561403508772,2.939193643327078,1.2090942221447953,0.0,0.08955527896828985,0.9104447210317101,Prokaryote,Activity,convolutional-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,ENVZ_ECOLI,cssf_2ee5fd080c0f,esm1v_ensemble,0.2635909749302009,60,1.0,60,1879223,275719.5,0.933,0.0,0.5755,0.9824561403508772,3.349570034082218,1.3606714319220552,0.0,0.08409735761955417,0.9159026423804458,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,ENVZ_ECOLI,cssf_2ee5fd080c0f,esm2_150m,0.1387301741639945,60,1.0,60,1879223,275719.5,0.933,0.0,0.5755,0.9824561403508772,3.1813850392136573,1.3350521699712605,0.0,0.08947637180733947,0.9105236281926605,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,ENVZ_ECOLI,cssf_2ee5fd080c0f,esm2_35m,0.1684127833057875,60,1.0,60,1879223,275719.5,0.933,0.0,0.5755,0.9824561403508772,2.6600798295613783,1.1522736983700301,0.0,0.09058071128076106,0.9094192887192389,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,ENVZ_ECOLI,cssf_2ee5fd080c0f,esm2_650m,0.1178994674644161,60,1.0,60,1879223,275719.5,0.933,0.0,0.5755,0.9824561403508772,3.2027410602775097,1.3927418593616987,0.0,0.08605132994727371,0.9139486700527263,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,ENVZ_ECOLI,cssf_2ee5fd080c0f,esm2_8m,0.0632160659456616,60,1.0,60,1879223,275719.5,0.933,0.0,0.5755,0.9824561403508772,2.1839923841373734,1.298441725874913,0.0,0.12519004844659465,0.8748099515534054,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,ENVZ_ECOLI,cssf_2ee5fd080c0f,esm_if1,0.0004472022454988,60,1.0,60,1879223,275719.5,0.933,0.0,0.5755,0.9824561403508772,0.06584470580036,0.9911121489234254,0.0,0.3155714904491317,0.6844285095508683,Prokaryote,Activity,inverse-folding-model,sequence+structure,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,ENVZ_ECOLI,cssf_2ee5fd080c0f,saprot_35m,0.2010165166867264,60,1.0,60,1879223,275719.5,0.933,0.0,0.5755,0.9824561403508772,2.8912660635560923,1.2753842910363873,0.0,0.13712398271079618,0.8628760172892038,Prokaryote,Activity,structure-aware-protein-language-model,sequence+structure,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,ENVZ_ECOLI,cssf_2ee5fd080c0f,tranception_l_no_retrieval,0.0741834001293386,60,1.0,60,1879223,275719.5,0.933,0.0,0.5755,0.9824561403508772,0.17094174890902214,0.5955917350774568,0.0,0.1054671469187789,0.8945328530812211,Prokaryote,Activity,autoregressive-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,ENVZ_ECOLI,cssf_2ee5fd080c0f,vespag,0.1638531015028823,60,1.0,60,1879223,275719.5,0.933,0.0,0.5755,0.9824561403508772,0.0695570201969022,2.802644328762369,0.0,0.13187543487105335,0.8681245651289466,Prokaryote,Activity,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENV_HV1BR_Haddox_2016,ENV_HV1BR_Haddox_2016,ENV_HV1BR,ENV_HV1BR,cssf_1bf288bd319a,carp_640m,0.3781731873007267,861,0.7862950058072009,677,74844,37355.2,0.98,0.0,0.237,1.0,4.064841306311619,1.9379402150031573,0.0,0.4172778241028221,0.5827221758971779,Virus,OrganismalFitness,convolutional-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENV_HV1BR_Haddox_2016,ENV_HV1BR_Haddox_2016,ENV_HV1BR,ENV_HV1BR,cssf_1bf288bd319a,esm1v_ensemble,0.3686885237437271,861,0.7862950058072009,677,74844,37355.2,0.98,0.0,0.237,1.0,3.55339507311013,2.0435028418293726,0.0,0.4060309141671804,0.5939690858328196,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENV_HV1BR_Haddox_2016,ENV_HV1BR_Haddox_2016,ENV_HV1BR,ENV_HV1BR,cssf_1bf288bd319a,esm2_150m,-0.0225598498035299,861,0.7862950058072009,677,74844,37355.2,0.98,0.0,0.237,1.0,1.4421798969062833,1.1419275006559955,0.0,0.3999898356348275,0.6000101643651725,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENV_HV1BR_Haddox_2016,ENV_HV1BR_Haddox_2016,ENV_HV1BR,ENV_HV1BR,cssf_1bf288bd319a,esm2_35m,-0.0069795119527728,861,0.7862950058072009,677,74844,37355.2,0.98,0.0,0.237,1.0,1.1302837399288617,1.3734596522997937,0.0,0.41638206055208327,0.5836179394479167,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENV_HV1BR_Haddox_2016,ENV_HV1BR_Haddox_2016,ENV_HV1BR,ENV_HV1BR,cssf_1bf288bd319a,esm2_650m,0.0168509481508108,861,0.7862950058072009,677,74844,37355.2,0.98,0.0,0.237,1.0,1.8977978234156037,0.9335873989222494,0.0,0.3913272356036037,0.6086727643963963,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENV_HV1BR_Haddox_2016,ENV_HV1BR_Haddox_2016,ENV_HV1BR,ENV_HV1BR,cssf_1bf288bd319a,esm2_8m,-0.0270565908036847,861,0.7862950058072009,677,74844,37355.2,0.98,0.0,0.237,1.0,1.065681795916973,1.4106874878548066,0.0,0.3978534654443683,0.6021465345556317,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENV_HV1BR_Haddox_2016,ENV_HV1BR_Haddox_2016,ENV_HV1BR,ENV_HV1BR,cssf_1bf288bd319a,esm_if1,-0.001832272027116,861,0.7862950058072009,677,74844,37355.2,0.98,0.0,0.237,1.0,0.0056071809896210845,1.0601973203621144,0.0,0.4224127100420634,0.5775872899579366,Virus,OrganismalFitness,inverse-folding-model,sequence+structure,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENV_HV1BR_Haddox_2016,ENV_HV1BR_Haddox_2016,ENV_HV1BR,ENV_HV1BR,cssf_1bf288bd319a,saprot_35m,0.0246258839462674,861,0.7862950058072009,677,74844,37355.2,0.98,0.0,0.237,1.0,1.9112140804480289,1.319520420124027,0.0,0.35198486759908576,0.6480151324009142,Virus,OrganismalFitness,structure-aware-protein-language-model,sequence+structure,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENV_HV1BR_Haddox_2016,ENV_HV1BR_Haddox_2016,ENV_HV1BR,ENV_HV1BR,cssf_1bf288bd319a,tranception_l_no_retrieval,0.4949770081219671,861,0.7862950058072009,677,74844,37355.2,0.98,0.0,0.237,1.0,0.00462115773999688,1.9670966049065464,0.0,0.389898163600777,0.610101836399223,Virus,OrganismalFitness,autoregressive-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ENV_HV1BR_Haddox_2016,ENV_HV1BR_Haddox_2016,ENV_HV1BR,ENV_HV1BR,cssf_1bf288bd319a,vespag,0.39778311823259,861,0.7862950058072009,677,74844,37355.2,0.98,0.0,0.237,1.0,0.051352669491788336,2.6257933663566417,0.0,0.3570851551638049,0.6429148448361951,Virus,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,EPHB2_HUMAN,cssf_1a40a2a2ccdc,carp_640m,0.7748820964421117,66,1.0,66,212234,8337.7,0.894,0.0,0.546,0.953846153846154,3.331031816883035,1.912257899277241,0.0,0.0967345979353591,0.9032654020646409,Human,Stability,convolutional-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,EPHB2_HUMAN,cssf_1a40a2a2ccdc,esm1v_ensemble,0.6720701973430196,66,1.0,66,212234,8337.7,0.894,0.0,0.546,0.953846153846154,4.819348996973101,1.1170230627008706,0.0,0.04532803280878728,0.9546719671912127,Human,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,EPHB2_HUMAN,cssf_1a40a2a2ccdc,esm2_150m,0.6934188561843672,66,1.0,66,212234,8337.7,0.894,0.0,0.546,0.953846153846154,5.522622355686391,1.1107268761519937,0.0,0.04090234858676589,0.9590976514132341,Human,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,EPHB2_HUMAN,cssf_1a40a2a2ccdc,esm2_35m,0.6461693656713214,66,1.0,66,212234,8337.7,0.894,0.0,0.546,0.953846153846154,4.647671888510858,1.205402169453236,0.0,0.05082074481198573,0.9491792551880143,Human,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,EPHB2_HUMAN,cssf_1a40a2a2ccdc,esm2_650m,0.7762164349677471,66,1.0,66,212234,8337.7,0.894,0.0,0.546,0.953846153846154,7.702921686771701,0.9984639384053953,0.0,0.030851886818749286,0.9691481131812507,Human,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,EPHB2_HUMAN,cssf_1a40a2a2ccdc,esm2_8m,-0.4617547218478326,66,1.0,66,212234,8337.7,0.894,0.0,0.546,0.953846153846154,1.2120226127635296,1.8764474169081873,0.0,0.629426581887131,0.37057341811286904,Human,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,EPHB2_HUMAN,cssf_1a40a2a2ccdc,esm_if1,0.8418743582192292,66,1.0,66,212234,8337.7,0.894,0.0,0.546,0.953846153846154,0.10879007749128038,1.4939735395788796,0.0,0.08899376418344485,0.9110062358165552,Human,Stability,inverse-folding-model,sequence+structure,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,EPHB2_HUMAN,cssf_1a40a2a2ccdc,saprot_35m,0.8111081076816559,66,1.0,66,212234,8337.7,0.894,0.0,0.546,0.953846153846154,4.937386636004774,1.3776678083678346,0.0,0.0485142427219839,0.9514857572780161,Human,Stability,structure-aware-protein-language-model,sequence+structure,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,EPHB2_HUMAN,cssf_1a40a2a2ccdc,tranception_l_no_retrieval,0.7575581375546444,66,1.0,66,212234,8337.7,0.894,0.0,0.546,0.953846153846154,0.164401198465511,0.962079469358464,0.0,0.08942689075086507,0.9105731092491349,Human,Stability,autoregressive-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,EPHB2_HUMAN,cssf_1a40a2a2ccdc,vespag,0.7636967639833167,66,1.0,66,212234,8337.7,0.894,0.0,0.546,0.953846153846154,0.06147765242758138,2.951976679629704,0.0,0.05082074481198573,0.9491792551880143,Human,Stability,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ESTA_BACSU_Nutschel_2020,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,ESTA_BACSU,cssf_eb7894768bb9,carp_640m,0.6229921072653241,212,0.7924528301886793,168,234310,66416.1,0.774,0.0,0.4403,1.0,2.7801690772464798,1.3421859430026846,0.0,0.13322361734296795,0.866776382657032,Prokaryote,Stability,convolutional-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ESTA_BACSU_Nutschel_2020,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,ESTA_BACSU,cssf_eb7894768bb9,esm1v_ensemble,0.6749045195881801,212,0.7924528301886793,168,234310,66416.1,0.774,0.0,0.4403,1.0,2.7309170912277163,1.246882394901041,0.0,0.10800314682163836,0.8919968531783616,Prokaryote,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ESTA_BACSU_Nutschel_2020,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,ESTA_BACSU,cssf_eb7894768bb9,esm2_150m,0.3994688791877974,212,0.7924528301886793,168,234310,66416.1,0.774,0.0,0.4403,1.0,2.642040168070098,1.2284668307952158,0.0,0.09726822339470698,0.902731776605293,Prokaryote,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ESTA_BACSU_Nutschel_2020,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,ESTA_BACSU,cssf_eb7894768bb9,esm2_35m,0.4887507320058852,212,0.7924528301886793,168,234310,66416.1,0.774,0.0,0.4403,1.0,2.495729643306712,1.33292181040912,0.0,0.09720767935192876,0.9027923206480712,Prokaryote,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ESTA_BACSU_Nutschel_2020,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,ESTA_BACSU,cssf_eb7894768bb9,esm2_650m,0.4805047170520717,212,0.7924528301886793,168,234310,66416.1,0.774,0.0,0.4403,1.0,2.9644656456960368,1.2560792148154176,0.0,0.13071481028544252,0.8692851897145575,Prokaryote,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ESTA_BACSU_Nutschel_2020,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,ESTA_BACSU,cssf_eb7894768bb9,esm2_8m,0.361968252091033,212,0.7924528301886793,168,234310,66416.1,0.774,0.0,0.4403,1.0,1.9290992020604056,1.2489044123858006,0.0,0.14104858368204365,0.8589514163179564,Prokaryote,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ESTA_BACSU_Nutschel_2020,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,ESTA_BACSU,cssf_eb7894768bb9,esm_if1,0.8865834716411397,212,0.7924528301886793,168,234310,66416.1,0.774,0.0,0.4403,1.0,0.02570069176219257,1.3291369765261611,0.0,0.25340014132529576,0.7465998586747042,Prokaryote,Stability,inverse-folding-model,sequence+structure,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ESTA_BACSU_Nutschel_2020,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,ESTA_BACSU,cssf_eb7894768bb9,saprot_35m,0.442085783744539,212,0.7924528301886793,168,234310,66416.1,0.774,0.0,0.4403,1.0,2.446758060579316,1.2970195071735324,0.0,0.13322361734296795,0.866776382657032,Prokaryote,Stability,structure-aware-protein-language-model,sequence+structure,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ESTA_BACSU_Nutschel_2020,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,ESTA_BACSU,cssf_eb7894768bb9,tranception_l_no_retrieval,0.4614639188860006,212,0.7924528301886793,168,234310,66416.1,0.774,0.0,0.4403,1.0,0.0434688263590794,0.9631545688368903,0.0,0.2805500830302011,0.7194499169697989,Prokaryote,Stability,autoregressive-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,ESTA_BACSU_Nutschel_2020,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,ESTA_BACSU,cssf_eb7894768bb9,vespag,0.6198061469422603,212,0.7924528301886793,168,234310,66416.1,0.774,0.0,0.4403,1.0,0.08655361863145761,2.4179304433900173,0.0,0.22266310335603756,0.7773368966439624,Prokaryote,Stability,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,FECA_ECOLI,cssf_9a3ea6c0c19c,carp_640m,0.8481533125018644,72,1.0,72,74248,10195.5,0.986,0.0,0.4275,0.9803921568627452,2.4859957853475745,1.5015911155287776,0.0,0.14202219202875255,0.8579778079712475,Prokaryote,Stability,convolutional-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,FECA_ECOLI,cssf_9a3ea6c0c19c,esm1v_ensemble,0.686267607155295,72,1.0,72,74248,10195.5,0.986,0.0,0.4275,0.9803921568627452,2.4182984176877835,1.5029254618521088,0.0,0.10539403459457064,0.8946059654054294,Prokaryote,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,FECA_ECOLI,cssf_9a3ea6c0c19c,esm2_150m,0.8216150266171312,72,1.0,72,74248,10195.5,0.986,0.0,0.4275,0.9803921568627452,3.3403662461300527,1.3383228083400485,0.0,0.10901005762820137,0.8909899423717986,Prokaryote,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,FECA_ECOLI,cssf_9a3ea6c0c19c,esm2_35m,0.8122199195045418,72,1.0,72,74248,10195.5,0.986,0.0,0.4275,0.9803921568627452,2.6648576117097784,1.4908587162037175,0.0,0.12262902662795971,0.8773709733720403,Prokaryote,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,FECA_ECOLI,cssf_9a3ea6c0c19c,esm2_650m,0.8231124700489622,72,1.0,72,74248,10195.5,0.986,0.0,0.4275,0.9803921568627452,4.509421518252157,1.2205178539152264,0.0,0.08842571313014869,0.9115742868698513,Prokaryote,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,FECA_ECOLI,cssf_9a3ea6c0c19c,esm2_8m,0.3995399952196669,72,1.0,72,74248,10195.5,0.986,0.0,0.4275,0.9803921568627452,1.3577497560670135,1.4347035566934945,0.0,0.30554321863100764,0.6944567813689924,Prokaryote,Stability,masked-protein-language-model,sequence,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,FECA_ECOLI,cssf_9a3ea6c0c19c,esm_if1,0.963288635881596,72,1.0,72,74248,10195.5,0.986,0.0,0.4275,0.9803921568627452,0.11129827822429253,0.9107322761458058,0.0,0.1619913103625823,0.8380086896374177,Prokaryote,Stability,inverse-folding-model,sequence+structure,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,FECA_ECOLI,cssf_9a3ea6c0c19c,saprot_35m,0.9078159661501916,72,1.0,72,74248,10195.5,0.986,0.0,0.4275,0.9803921568627452,3.4045276559212927,1.2688162256796738,0.0,0.0836306296306718,0.9163693703693282,Prokaryote,Stability,structure-aware-protein-language-model,sequence+structure,known-development-benchmark,available,
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,FECA_ECOLI,cssf_9a3ea6c0c19c,tranception_l_no_retrieval,0.4435844018790636,72,1.0,72,74248,10195.5,0.986,0.0,0.4275,0.9803921568627452,0.073184234108565,1.2336216449909936,0.0,0.23158051735011465,0.7684194826498854,Prokaryote,Stability,autoregressive-protein-language-model,sequence,known-development-benchmark,available,
