fold,repeat,assay_id,uniprot_id,model,calibration_method,retained_fraction,retained_rows,mae,normalized_mae,uncertainty_threshold,family_id
0,4,HSP82_YEAST_Flynn_2019,HSP82_YEAST,cross_protein_histgb,mondrian_substitution,0.5,500,0.2212944095481698,0.7665867071299813,0.3323169704436158,sf_4ba74830b6b6
0,4,HSP82_YEAST_Mishra_2016,HSP82_YEAST,cross_protein_histgb,mondrian_substitution,0.5,500,0.20901574121705507,0.7240521287653703,0.3323169704436158,sf_4ba74830b6b6
0,4,IF1_ECOLI_Kelsic_2016,IF1_ECOLI,cross_protein_histgb,mondrian_substitution,0.5,500,0.21524797866988474,0.7456429277971603,0.3323169704436158,sf_ab9383c4e9ad
0,4,ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,cross_protein_histgb,mondrian_substitution,0.5,470,0.1804739095958944,0.6251803154903152,0.32883896122271195,sf_952abe758b6a
0,4,MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,cross_protein_histgb,mondrian_substitution,0.5,500,0.1869221533419513,0.6525939805359031,0.3323169704436158,sf_9a90786f7320
0,4,MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,cross_protein_histgb,mondrian_substitution,0.5,474,0.17442390594934554,0.6042224711914121,0.3343245460336071,sf_ce83c8e2ec6e
0,4,ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,cross_protein_histgb,mondrian_substitution,0.5,335,0.1624056861078038,0.5625904280609328,0.3323169704436158,sf_a7d25cc6753c
0,4,OTC_HUMAN_Lo_2023,OTC_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.20485217280058657,0.7096366849612137,0.3323169704436158,sf_85ec1183d131
0,4,OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,cross_protein_histgb,mondrian_substitution,0.5,500,0.21352279766299143,0.7396650447427042,0.3343245460336071,sf_08db490a0d52
0,4,OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,cross_protein_histgb,mondrian_substitution,0.5,500,0.22529890839556027,0.7804587026912823,0.3343245460336071,sf_08db490a0d52
0,4,P84126_THETH_Chan_2017,P84126_THETH,cross_protein_histgb,mondrian_substitution,0.5,500,0.2347847638794692,0.813318688864009,0.3343245460336071,sf_415fc4c4433b
0,4,RAD_ANTMA_Tsuboyama_2023_2CJJ,RAD_ANTMA,cross_protein_histgb,mondrian_substitution,0.5,387,0.22571706424648655,0.7819074994152572,0.3323169704436158,sf_0eef6f01f081
0,4,RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,399,0.16658788608916938,0.5770778183687912,0.3343245460336071,sf_3998cbaed1a7
0,4,RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,cross_protein_histgb,mondrian_substitution,0.5,500,0.183032483143709,0.6340434375025943,0.3323169704436158,sf_310c599ef29a
0,4,RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,cross_protein_histgb,mondrian_substitution,0.5,500,0.14578814750697547,0.5050252097595229,0.3289562779822005,sf_bcab9ac142f5
0,4,SERC_HUMAN_Xie_2023,SERC_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.19518639582884453,0.6761458471166255,0.3343245460336071,sf_f2035d659d6a
0,4,SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,cross_protein_histgb,mondrian_substitution,0.5,500,0.16939643781268712,0.5868067672289686,0.3323169704436158,sf_b0e1111705e5
0,4,SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.22533719629442134,0.7805913359298837,0.3343245460336071,sf_87dffde05f09
0,4,TRPC_SACS2_Chan_2017,TRPC_SACS2,cross_protein_histgb,mondrian_substitution,0.5,500,0.20924877232250796,0.7248594160893788,0.3343245460336071,sf_415fc4c4433b
0,4,TRPC_THEMA_Chan_2017,TRPC_THEMA,cross_protein_histgb,mondrian_substitution,0.5,500,0.20854451961697926,0.7224197771123256,0.3323169704436158,sf_415fc4c4433b
0,4,UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.17689721352579932,0.612790229483281,0.3343245460336071,sf_a47101dcf200
0,4,VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.22167390980276042,0.7679013329324057,0.3343245460336071,sf_893ea5ec829f
0,4,VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,349,0.21434964825508454,0.7425306479594307,0.3343245460336071,sf_893ea5ec829f
0,4,YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,cross_protein_histgb,mondrian_substitution,0.5,464,0.2069485772778038,0.7168913170228643,0.3323169704436158,sf_ac44f5c3e836
0,4,YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,cross_protein_histgb,mondrian_substitution,0.5,357,0.16597659639986162,0.5749603595762963,0.3323169704436158,sf_ca121528f828
1,4,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,cross_protein_histgb,mondrian_substitution,0.5,500,0.23202108556330664,0.8037450191184757,0.32929770113803947,sf_1bf288bd319a
1,4,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,cross_protein_histgb,mondrian_substitution,0.5,461,0.26950778114424295,0.9336032321321673,0.32929770113803947,sf_977f4be4ca9f
1,4,A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,cross_protein_histgb,mondrian_substitution,0.5,500,0.21446479141479116,0.7429282017943535,0.32929770113803947,sf_97ae43962602
1,4,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,cross_protein_histgb,mondrian_substitution,0.5,500,0.23666129692199675,0.8198704163331636,0.32929770113803947,sf_97ae43962602
1,4,BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.20530591251920033,0.7112008987556308,0.32929770113803947,sf_234425dd63e3
1,4,C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,cross_protein_histgb,mondrian_substitution,0.5,500,0.20903983903674658,0.7241356061032237,0.32929770113803947,sf_97ae43962602
1,4,CAS9_STRP1_Spencer_2017_positive,CAS9_STRP1,cross_protein_histgb,mondrian_substitution,0.5,500,0.24144101606787122,0.8363766319096337,0.32929770113803947,sf_2fb7a12de8e4
1,4,CATR_CHLRE_Tsuboyama_2023_2AMI,CATR_CHLRE,cross_protein_histgb,mondrian_substitution,0.5,500,0.2018472035218118,0.6992195733408214,0.32929770113803947,sf_61777c3573dc
1,4,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,cross_protein_histgb,mondrian_substitution,0.5,500,0.14772116623032341,0.5117213863892532,0.34337211225315145,sf_b63fd9507fc4
1,4,ENV_HV1BR_Haddox_2016,ENV_HV1BR,cross_protein_histgb,mondrian_substitution,0.5,500,0.24747921937187442,0.8572935921860442,0.32929770113803947,sf_1bf288bd319a
1,4,HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.1907489047707236,0.6607739194890637,0.32929770113803947,sf_b10f2912eeeb
1,4,HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.2228170834001112,0.7718614044174077,0.32929770113803947,sf_b10f2912eeeb
1,4,I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,cross_protein_histgb,mondrian_substitution,0.5,500,0.2800375352151035,0.9700789630774387,0.32929770113803947,sf_ac5654d2afd9
1,4,KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,cross_protein_histgb,mondrian_substitution,0.5,500,0.1815700884483013,0.6289775926558838,0.34400768977207585,sf_72f0344ad526
1,4,MSH2_HUMAN_Jia_2020,MSH2_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.23527846171319672,0.815032156285301,0.32929770113803947,sf_48cbc265b524
1,4,NCAP_I34A1_Doud_2015,NCAP_I34A1,cross_protein_histgb,mondrian_substitution,0.5,500,0.28248848536542925,0.9785693076969776,0.32929770113803947,sf_ac5654d2afd9
1,4,NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,319,0.19634918018099234,0.6801743503264738,0.34337211225315145,sf_9d5fffe3ecc6
1,4,PA_I34A1_Wu_2015,PA_I34A1,cross_protein_histgb,mondrian_substitution,0.5,500,0.26848059165090865,0.930044516193427,0.34337211225315145,sf_ec35c0fe8f0c
1,4,POLG_HCVJF_Qi_2014,POLG_HCVJF,cross_protein_histgb,mondrian_substitution,0.5,500,0.22355815760652764,0.8357782684883007,0.34337211225315145,sf_55f4d290e887
1,4,POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,cross_protein_histgb,mondrian_substitution,0.5,498,0.21470965828049662,0.7437764496704243,0.32929770113803947,sf_dc63c2b3ba7c
1,4,PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.1729888506017523,0.5992513984187973,0.32929770113803947,sf_6d98a5313455
1,4,Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,cross_protein_histgb,mondrian_substitution,0.5,500,0.2310181268105595,0.800270666345991,0.32929770113803947,sf_1bf288bd319a
1,4,Q837P4_ENTFA_Meier_2023,Q837P4_ENTFA,cross_protein_histgb,mondrian_substitution,0.5,349,0.2146964276273547,0.7437310137541104,0.32929770113803947,sf_cdfaa4cd70ca
1,4,Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,cross_protein_histgb,mondrian_substitution,0.5,374,0.22608517388762217,0.7831827177884365,0.34400768977207585,sf_cdfaa4cd70ca
1,4,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.22563867205122942,0.7816356791081392,0.32929770113803947,sf_550503ae0437
1,4,RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.24661793274829472,0.8543100063104119,0.32929770113803947,sf_550503ae0437
1,4,RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.20293256965787443,0.7029793938056825,0.32929770113803947,sf_550503ae0437
1,4,RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,488,0.17615735187062698,0.6102272880946112,0.3291334061258224,sf_bc19e1d23319
1,4,RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,cross_protein_histgb,mondrian_substitution,0.5,500,0.1707436669091253,0.5914737080513717,0.32929770113803947,sf_c6c5a726cc75
1,4,RDRP_I33A0_Li_2023,RDRP_I33A0,cross_protein_histgb,mondrian_substitution,0.5,500,0.24104990408521917,0.8350217896016744,0.32929770113803947,sf_bcc2d8a187a4
1,4,RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,cross_protein_histgb,mondrian_substitution,0.5,485,0.1913458326583638,0.6628417609273549,0.32929770113803947,sf_cc6a74504a45
1,4,RNC_ECOLI_Weeks_2023,RNC_ECOLI,cross_protein_histgb,mondrian_substitution,0.5,500,0.1745939303825378,0.6048114186371828,0.32929770113803947,sf_692c79c706c4
1,4,S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.18821784805230996,0.6520060774388796,0.34400768977207585,sf_dedbcf3c34ac
1,4,S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.1921341040689943,0.6655723930147284,0.34400768977207585,sf_dedbcf3c34ac
1,4,SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,cross_protein_histgb,mondrian_substitution,0.5,417,0.1556569946477136,0.5392120341790098,0.32929770113803947,sf_3a5047c87583
1,4,SPG1_STRSG_Olson_2014,SPG1_STRSG,cross_protein_histgb,mondrian_substitution,0.5,500,0.2639147658000451,0.9145088394801457,0.32929770113803947,sf_db4b6fc031cf
1,4,SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.1624351271595629,0.5626920676946526,0.34337211225315145,sf_fd69b9c71495
1,4,SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.19070752968918425,0.660630591930613,0.3291334061258224,sf_19622d9f3f73
1,4,TAT_HV1BR_Fernandes_2016,TAT_HV1BR,cross_protein_histgb,mondrian_substitution,0.5,500,0.26224298751158076,0.9084368108159359,0.3291334061258224,sf_0d06a357cd85
1,4,TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,281,0.25625288054433976,0.8876874226409055,0.34400768977207585,sf_540579521118
1,4,UBC9_HUMAN_Weile_2017,UBC9_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.20558759460363463,0.7121766746071629,0.34337211225315145,sf_ab8b39992872
2,4,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,cross_protein_histgb,mondrian_substitution,0.5,500,0.22667944839057472,0.7852423551185252,0.33911090627702634,sf_c9df9de4e934
2,4,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,cross_protein_histgb,mondrian_substitution,0.5,500,0.17012258987409892,0.589322233015474,0.34123344526371596,sf_579275b2407d
2,4,AMIE_PSEAE_Wrenbeck_2017,AMIE_PSEAE,cross_protein_histgb,mondrian_substitution,0.5,500,0.18506861156551543,0.6410971333603023,0.34123344526371596,sf_0406336ba271
2,4,BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,cross_protein_histgb,mondrian_substitution,0.5,445,0.20623595714376786,0.7144227632088808,0.33911090627702634,sf_39e5faa59a41
2,4,CASP3_HUMAN_Roychowdhury_2020,CASP3_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.1912295101590937,0.6624387862235941,0.33911090627702634,sf_99e3b36fb3c0
2,4,CASP7_HUMAN_Roychowdhury_2020,CASP7_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.18533966969936072,0.6420357701726188,0.33911090627702634,sf_99e3b36fb3c0
2,4,CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,cross_protein_histgb,mondrian_substitution,0.5,500,0.21031184989134613,0.7285419831623038,0.33911090627702634,sf_322a3fa1e236
2,4,DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,cross_protein_histgb,mondrian_substitution,0.5,500,0.16269172548272776,0.5635809508048113,0.33911090627702634,sf_0500559dbf7c
2,4,DYR_ECOLI_Nguyen_2023,DYR_ECOLI,cross_protein_histgb,mondrian_substitution,0.5,500,0.20059571161970782,0.6957321619367204,0.34123344526371596,sf_0932cd92de6e
2,4,DYR_ECOLI_Thompson_2019,DYR_ECOLI,cross_protein_histgb,mondrian_substitution,0.5,500,0.19205985342467286,0.6653151811092034,0.33911090627702634,sf_0932cd92de6e
2,4,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.14839679675985903,0.5140618403680812,0.34123344526371596,sf_77c475a042b9
2,4,HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.22424424417966457,0.77988421762187,0.33911090627702634,sf_afe0fb52df15
2,4,ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.22568245347671667,0.7817873424907144,0.33911090627702634,sf_8239bef973ac
2,4,KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.265227011665749,0.9187737788764856,0.34123344526371596,sf_8626537a0620
2,4,KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.19939921025238305,0.690739471662295,0.34123344526371596,sf_8626537a0620
2,4,KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,cross_protein_histgb,mondrian_substitution,0.5,500,0.21981978374497865,0.7614784532184072,0.33911090627702634,sf_f35e7c0d2382
2,4,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,cross_protein_histgb,mondrian_substitution,0.5,500,0.23588596289250827,0.8171333536110413,0.33911090627702634,sf_f35e7c0d2382
2,4,LGK_LIPST_Klesmith_2015,LGK_LIPST,cross_protein_histgb,mondrian_substitution,0.5,500,0.2034424407720325,0.7047459064331423,0.34123344526371596,sf_bba3db8a5a23
2,4,MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,cross_protein_histgb,mondrian_substitution,0.5,381,0.2034503296621211,0.70477322247239,0.33911090627702634,sf_a1eda43852c5
2,4,MET_HUMAN_Estevam_2023,MET_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.17450244992519398,0.6044945208786956,0.34123344526371596,sf_9e206bd97a80
2,4,NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.17587620691278852,0.6092533570576473,0.33911090627702634,sf_3de478b56341
2,4,OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.1598460916056274,0.553723380966271,0.34123344526371596,sf_1512f7c11353
2,4,PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.21994071998343662,0.7618979534165237,0.34123344526371596,sf_51cbf66f0934
2,4,PHOT_CHLRE_Chen_2023,PHOT_CHLRE,cross_protein_histgb,mondrian_substitution,0.5,500,0.17863937238238042,0.6188252478097,0.34123344526371596,sf_3193156583c0
2,4,PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,469,0.16201524853111016,0.5612376030551954,0.33911090627702634,sf_3de478b56341
2,4,PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.19211814663090357,0.6655171148000256,0.33911090627702634,sf_32b373a919b9
2,4,POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,cross_protein_histgb,mondrian_substitution,0.5,500,0.23118068216687607,0.8008337748999108,0.34123344526371596,sf_6872ef7481de
2,4,PPM1D_HUMAN_Miller_2022,PPM1D_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.18657504212766848,0.6463160752583232,0.34123344526371596,sf_c26e504ac4d4
2,4,REV_HV1H2_Fernandes_2016,REV_HV1H2,cross_protein_histgb,mondrian_substitution,0.5,500,0.23873830845559169,0.8270141734234607,0.33911090627702634,sf_4ddd0adc0328
2,4,RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,cross_protein_histgb,mondrian_substitution,0.5,500,0.15949736512688492,0.5525153564040055,0.33911090627702634,sf_ffbe89385f32
2,4,SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,cross_protein_histgb,mondrian_substitution,0.5,340,0.21641664833166596,0.7496900740694336,0.33911090627702634,sf_0d40c1bb820d
2,4,SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.20113370849425294,0.6967479611886355,0.34123344526371596,sf_5602ca7080fe
2,4,SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,cross_protein_histgb,mondrian_substitution,0.5,500,0.2172248153080782,0.7524892098014131,0.33911090627702634,sf_cf940c8da196
2,4,SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,cross_protein_histgb,mondrian_substitution,0.5,500,0.2038026210788525,0.7059933418453199,0.33911090627702634,sf_5e471b6b3e5d
2,4,SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,cross_protein_histgb,mondrian_substitution,0.5,445,0.15952560801412086,0.5526132659908326,0.33911090627702634,sf_3b0bdc6eb756
2,4,UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.18858873035143695,0.6532908520526989,0.34123344526371596,sf_059a8d032aa4
3,4,ANCSZ_Hobbs_2022,ANCSZ,cross_protein_histgb,mondrian_substitution,0.5,500,0.1944921370490455,0.6737408629537077,0.3249199655697166,sf_88339869d8cb
3,4,ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,cross_protein_histgb,mondrian_substitution,0.5,500,0.1558675643883416,0.5399413515159853,0.32401902213763834,sf_8af86fe1b209
3,4,BLAT_ECOLX_Deng_2012,BLAT_ECOLX,cross_protein_histgb,mondrian_substitution,0.5,500,0.22428748420766761,0.7769554862887318,0.3249199655697166,sf_1ca89f8f1279
3,4,BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,cross_protein_histgb,mondrian_substitution,0.5,500,0.19765247339117462,0.6847052126685145,0.3249199655697166,sf_1ca89f8f1279
3,4,BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,cross_protein_histgb,mondrian_substitution,0.5,495,0.1786437406610143,0.6309774848254873,0.3249199655697166,sf_1ca89f8f1279
3,4,BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,cross_protein_histgb,mondrian_substitution,0.5,500,0.1765511951062894,0.6115915859180673,0.3249199655697166,sf_1ca89f8f1279
3,4,CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.2203144558893207,0.7631920440805089,0.3249199655697166,sf_0fc8efec29c6
3,4,CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.2136297666578972,0.7400355897390107,0.3249199655697166,sf_0fc8efec29c6
3,4,CBS_HUMAN_Sun_2020,CBS_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.2144373838770448,0.7503374951594949,0.3249199655697166,sf_c188af622fce
3,4,CCR5_HUMAN_Gill_2023,CCR5_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.22516528975335967,0.7800019343306729,0.32401902213763834,sf_2fd7d813c6f4
3,4,CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.24420528143505527,0.8459591622833308,0.3249199655697166,sf_1ca77773c7d8
3,4,CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.18475382651451888,0.6400063488350798,0.3249199655697166,sf_1d3a8e32222c
3,4,CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.18909207877182177,0.6550345030005567,0.3249199655697166,sf_1d3a8e32222c
3,4,CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,cross_protein_histgb,mondrian_substitution,0.5,478,0.1661499211930303,0.5755605258997577,0.3249199655697166,sf_7dd9b66382a6
3,4,DLG4_HUMAN_Faure_2021,DLG4_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.2121240035027853,0.7348195234603729,0.3249199655697166,sf_d98da1f7d712
3,4,DLG4_RAT_McLaughlin_2012,DLG4_RAT,cross_protein_histgb,mondrian_substitution,0.5,500,0.20850164426797346,0.7222713218086616,0.3249199655697166,sf_d98da1f7d712
3,4,DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.14045219067152248,0.48654090382536963,0.3249199655697166,sf_3bc8071abc2c
3,4,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,cross_protein_histgb,mondrian_substitution,0.5,500,0.24468014725255888,0.8475995979843655,0.3249199655697166,sf_eb7894768bb9
3,4,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,cross_protein_histgb,mondrian_substitution,0.5,500,0.18007629231081182,0.6238028869434231,0.3249199655697166,sf_9a3ea6c0c19c
3,4,HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.2201308981659402,0.7625563069784709,0.32401902213763834,sf_a470df240675
3,4,MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,cross_protein_histgb,mondrian_substitution,0.5,500,0.21867833647773643,0.7575243573504375,0.32401902213763834,sf_2185c9b20e14
3,4,MTHR_HUMAN_Weile_2021,MTHR_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.2082840166088093,0.7215174976322364,0.3249199655697166,sf_095a60e097b5
3,4,NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.20833961084408717,0.7217099432772355,0.3249199655697166,sf_7dd15a2e7599
3,4,OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,318,0.15787258515176159,0.5468873553522874,0.3249199655697166,sf_24059a2f71bf
3,4,PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,343,0.13705629871762814,0.4747774501955237,0.3249199655697166,sf_27b2fd965bcd
3,4,PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.16237440970085937,0.5624817361427248,0.32401902213763834,sf_f662b12b6174
3,4,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.23427260331832767,0.8115465982356227,0.3249199655697166,sf_77b576379330
3,4,Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.20134100592651738,0.6974670506336842,0.3249199655697166,sf_77b576379330
3,4,Q59976_STRSQ_Romero_2015,Q59976_STRSQ,cross_protein_histgb,mondrian_substitution,0.5,500,0.18703506620030347,0.647909405310442,0.32401902213763834,sf_9ddcf4dec5c1
3,4,RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,cross_protein_histgb,mondrian_substitution,0.5,494,0.1563938716032488,0.5417645407208987,0.3249199655697166,sf_329d15de34fe
3,4,SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,cross_protein_histgb,mondrian_substitution,0.5,500,0.19339930475920122,0.669955178960541,0.3249199655697166,sf_60dadcbd5371
3,4,SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,cross_protein_histgb,mondrian_substitution,0.5,500,0.20609683851402213,0.7139407481416724,0.3249199655697166,sf_6f5083a5504d
3,4,SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,cross_protein_histgb,mondrian_substitution,0.5,500,0.19891742163535822,0.6890705061014213,0.32401902213763834,sf_67e127763d3d
3,4,SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,cross_protein_histgb,mondrian_substitution,0.5,500,0.24680857059709205,0.8550587987226536,0.32401902213763834,sf_761ae81d509c
3,4,SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,cross_protein_histgb,mondrian_substitution,0.5,500,0.2591135576230058,0.8976087636423096,0.32401902213763834,sf_761ae81d509c
