panel_id,target_id,annotation_status,pfam_count,resolved_uniprot_accession,error,outcomes_accessed
human-domainome-v1,Q9NWH9_PF02037_19,audited_with_annotation,1,,,False
human-domainome-v1,Q9NYL2_PF00536_330,audited_with_annotation,1,,,False
human-domainome-v1,Q9NZM3_PF14604_1129,audited_with_annotation,1,,,False
human-domainome-v1,Q9P0J7_PF05605_76,audited_with_annotation,1,,,False
human-domainome-v1,Q9P2F5_PF10264_64,audited_with_annotation,1,,,False
human-domainome-v1,Q9P2K3_PF00249_87,audited_with_annotation,1,,,False
human-domainome-v1,Q9P2P5_PF00397_800,audited_with_annotation,1,,,False
human-domainome-v1,Q9UBF6_PF12678_48,audited_with_annotation,1,,,False
human-domainome-v1,Q9UBS4_PF00226_25,audited_with_annotation,1,,,False
human-domainome-v1,Q9UBX0_PF00046_110,audited_with_annotation,1,,,False
human-domainome-v1,Q9UDY2_PF00595_26,audited_with_annotation,1,,,False
human-domainome-v1,Q9UDY2_PF00595_509,audited_with_annotation,1,,,False
human-domainome-v1,Q9UHC7_PF00642_89,audited_with_annotation,1,,,False
human-domainome-v1,Q9UHD4_PF02017_36,audited_with_annotation,1,,,False
human-domainome-v1,Q9UIF8_PF00628_1927,audited_with_annotation,1,,,False
human-domainome-v1,Q9UJ78_PF06467_334,audited_with_annotation,1,,,False
human-domainome-v1,Q9UJQ4_PF00096_383,audited_with_annotation,1,,,False
human-domainome-v1,Q9UJQ4_PF00096_899,audited_with_annotation,1,,,False
human-domainome-v1,Q9UJV3_PF00643_191,audited_with_annotation,1,,,False
human-domainome-v1,Q9UKI9_PF00157_186,audited_with_annotation,1,,,False
human-domainome-v1,Q9UKL0_PF00249_383,audited_with_annotation,1,,,False
human-domainome-v1,Q9UKS6_PF14604_365,audited_with_annotation,1,,,False
human-domainome-v1,Q9UKW6_PF02198_47,audited_with_annotation,1,,,False
human-domainome-v1,Q9UKY1_PF18387_100,audited_with_annotation,1,,,False
human-domainome-v1,Q9ULJ8_PF07647_987,audited_with_annotation,1,,,False
human-domainome-v1,Q9ULL8_PF00595_7,audited_with_annotation,1,,,False
human-domainome-v1,Q9UNF0_PF00018_428,audited_with_annotation,1,,,False
human-domainome-v1,Q9UPQ7_PF00595_244,audited_with_annotation,1,,,False
human-domainome-v1,Q9UPQ7_PF00595_414,audited_with_annotation,1,,,False
human-domainome-v1,Q9UPW6_PF02376_358,audited_with_annotation,1,,,False
human-domainome-v1,Q9UPW6_PF02376_482,audited_with_annotation,1,,,False
human-domainome-v1,Q9UQR1_PF00096_172,audited_with_annotation,1,,,False
human-domainome-v1,Q9Y222_PF00249_226,audited_with_annotation,1,,,False
human-domainome-v1,Q9Y2G7_PF00096_411,audited_with_annotation,1,,,False
human-domainome-v1,Q9Y2T7_PF00313_86,audited_with_annotation,1,,,False
human-domainome-v1,Q9Y3R0_PF00595_666,audited_with_annotation,1,,,False
human-domainome-v1,Q9Y462_PF00096_506,audited_with_annotation,1,,,False
human-domainome-v1,Q9Y4I5_PF03638_368,audited_with_annotation,1,,,False
human-domainome-v1,Q9Y4J8_PF00569_235,audited_with_annotation,1,,,False
human-domainome-v1,Q9Y5K6_PF00018_271,audited_with_annotation,1,,,False
human-domainome-v1,Q9Y5K6_PF14604_1,audited_with_annotation,1,,,False
human-domainome-v1,Q9Y5K6_PF14604_109,audited_with_annotation,1,,,False
human-domainome-v1,Q9Y618_PF00249_613,audited_with_annotation,1,,,False
human-domainome-v1,Q9Y6N9_PF00595_207,audited_with_annotation,1,,,False
human-domainome-v1,Q9Y6V0_PF05715_1058,audited_with_annotation,1,,,False
mavedb-complement-v1,mavedb-287332153da38b59,audited_with_annotation,3,Q12809,,False
mavedb-complement-v1,mavedb-32f5d032de97ea22,audited_with_annotation,4,P00740,,False
mavedb-complement-v1,mavedb-93100c3b9be6e587,audited_with_annotation,1,Q16585,,False
mavedb-complement-v1,mavedb-a5ca23fa1e625d66,undocumented_no_exact_uniprot,0,,,False
mavedb-complement-v1,mavedb-a5cec053cd1989b7,undocumented_no_exact_uniprot,0,,,False
mavedb-complement-v1,mavedb-aebeb991234cd8a3,audited_with_annotation,2,P26367,,False
mavedb-complement-v1,mavedb-c6dd0092b775896c,audited_with_annotation,2,P56696,,False
mavedb-complement-v1,mavedb-e3ca60f18e3b6e98,audited_with_annotation,4,P04637,,False
venusmuthub-v1,venus-00073064a60d4804,audited_with_annotation,1,O52063,,False
venusmuthub-v1,venus-06f736fe976e45ee,audited_with_annotation,1,Q4KAC6,,False
venusmuthub-v1,venus-07739b7c44051d98,audited_with_annotation,1,Q8KLM3,,False
venusmuthub-v1,venus-0ed16c1325aea2c9,audited_with_annotation,1,Q65EX3,,False
venusmuthub-v1,venus-12c59fe9dab495ee,audited_with_annotation,1,A0A0K8P6T7,,False
venusmuthub-v1,venus-1972eefa4a6ef629,audited_with_annotation,3,A0A0I9QGZ2,,False
venusmuthub-v1,venus-1a8ae9058bbabf14,audited_with_annotation,2,P05150,,False
venusmuthub-v1,venus-1b3d6bf42e0e7f84,audited_with_annotation,1,Q88LS1,,False
venusmuthub-v1,venus-1e4cf4ecbd674386,audited_with_annotation,1,Q6VAB4,,False
venusmuthub-v1,venus-220a25f64746e26e,audited_with_annotation,2,Q06135,,False
venusmuthub-v1,venus-221bc429762aec74,audited_with_annotation,2,P29379,,False
venusmuthub-v1,venus-23d9ea0d22f6126b,audited_with_annotation,1,A0MGZ7,,False
venusmuthub-v1,venus-24f4e5b8d325ad4b,audited_with_annotation,5,A2QAN3,,False
venusmuthub-v1,venus-26da37179e20d7ed,audited_with_annotation,3,Q02353,,False
venusmuthub-v1,venus-2b9577dc9c561b21,audited_with_annotation,1,P0A2M9,,False
venusmuthub-v1,venus-2ebb2bc9d643c1fb,audited_with_annotation,1,P51697,,False
venusmuthub-v1,venus-320f26d1be8a0cb0,audited_with_annotation,1,Q58431,,False
venusmuthub-v1,venus-3876c90807a78d74,undocumented_no_exact_uniprot,0,,,False
venusmuthub-v1,venus-396cc9af2c1e8c61,audited_with_annotation,2,A0A0P0ZBS7,,False
venusmuthub-v1,venus-39a9db03eeb2ed00,audited_with_annotation,1,A2RJT9,,False
venusmuthub-v1,venus-409980eb48704393,audited_with_annotation,1,A4QAA6,,False
venusmuthub-v1,venus-422f5a848c7a8657,audited_with_annotation,1,Q16769,,False
venusmuthub-v1,venus-454b0fb8de143bcd,audited_with_annotation,2,P24058,,False
venusmuthub-v1,venus-4701fdeb4ac57086,audited_with_annotation,1,Q887Q3,,False
venusmuthub-v1,venus-4bcbc7d4640f3c6b,audited_with_annotation,1,Q02890,,False
venusmuthub-v1,venus-4d282f160e018c4f,audited_with_annotation,1,A0A059TC02,,False
venusmuthub-v1,venus-50eca14579e1a453,audited_with_annotation,5,P0ADG7,,False
venusmuthub-v1,venus-581332e2a42b24c1,audited_with_annotation,1,P58004,,False
venusmuthub-v1,venus-63545238edf5954f,audited_with_annotation,1,P0A873,,False
venusmuthub-v1,venus-6468ef80b473ecc5,undocumented_no_exact_uniprot,0,,,False
venusmuthub-v1,venus-64be3ba2a292eb0f,audited_with_annotation,2,C6DAH4,,False
venusmuthub-v1,venus-69d5ae4457f6205e,audited_with_annotation,3,P05030,,False
venusmuthub-v1,venus-6df418116e5febc9,audited_with_annotation,1,P78330,,False
venusmuthub-v1,venus-71acb42055dde189,audited_with_annotation,2,Q071N0,,False
venusmuthub-v1,venus-71ec9b1cef7a8594,audited_with_annotation,1,Q7SIG4,,False
venusmuthub-v1,venus-751367a60fd75330,audited_with_annotation,1,P49768,,False
venusmuthub-v1,venus-7bf6ce2de8172342,audited_with_annotation,1,Q8GCH2,,False
venusmuthub-v1,venus-7e0f1f31cc7ee851,undocumented_no_exact_uniprot,0,,,False
venusmuthub-v1,venus-7f1786770ae32614,audited_with_annotation,1,Q8JFY9,,False
venusmuthub-v1,venus-8372a9e4bb1e26bb,audited_with_annotation,1,A0A0H2V871,,False
venusmuthub-v1,venus-83a26c7e9a3b44b0,audited_no_pfam,0,A0A7I6N400,,False
venusmuthub-v1,venus-85368d807d9e50cd,audited_with_annotation,1,P73832,,False
venusmuthub-v1,venus-8c2fbdb86968fbff,undocumented_no_exact_uniprot,0,,,False
venusmuthub-v1,venus-8c837ded111ff685,audited_with_annotation,1,Q14RS0,,False
venusmuthub-v1,venus-90e011f583a7e645,undocumented_no_exact_uniprot,0,,,False
venusmuthub-v1,venus-9357562029b4557a,audited_with_annotation,1,Q86GC8,,False
venusmuthub-v1,venus-9d99364a94571d80,undocumented_no_exact_uniprot,0,,,False
venusmuthub-v1,venus-a60540654b3cbbf9,audited_with_annotation,1,Q8LPL7,,False
venusmuthub-v1,venus-aae92adf06e389cd,audited_with_annotation,4,P14779,,False
venusmuthub-v1,venus-ad4f94972c4850d0,audited_with_annotation,1,Q16774,,False
venusmuthub-v1,venus-b09ae7265d5add56,audited_with_annotation,1,O06543,,False
venusmuthub-v1,venus-b14a3532d287755b,audited_with_annotation,1,P52061,,False
venusmuthub-v1,venus-b1ee988208ad234a,audited_with_annotation,2,O94220,,False
venusmuthub-v1,venus-b2c012e22fa464aa,audited_with_annotation,1,P80036,,False
venusmuthub-v1,venus-b41bf48f310c59c1,audited_with_annotation,3,O54728,,False
venusmuthub-v1,venus-b6f228338d425ee2,undocumented_no_exact_uniprot,0,,,False
venusmuthub-v1,venus-b967cccca11973b6,audited_with_annotation,1,Q51559,,False
venusmuthub-v1,venus-ba70e13e9f086bea,audited_with_annotation,2,Q57261,,False
venusmuthub-v1,venus-ba768a97843a2ef2,audited_with_annotation,1,E8RUP5,,False
venusmuthub-v1,venus-bce692cd15f4091a,audited_with_annotation,1,O75355,,False
venusmuthub-v1,venus-befc2489e9745489,undocumented_no_exact_uniprot,0,,,False
venusmuthub-v1,venus-bff43a6e4a79b5f8,audited_with_annotation,1,Q86XE5,,False
venusmuthub-v1,venus-c0ca168b53919943,audited_with_annotation,1,Q8IYT2,,False
venusmuthub-v1,venus-c3600923ab93ac4e,audited_with_annotation,1,P46544,,False
venusmuthub-v1,venus-c71bd410457488cf,audited_with_annotation,3,P46849,,False
venusmuthub-v1,venus-c7eb0ffd0c784af8,audited_with_annotation,2,P9WHH9,,False
venusmuthub-v1,venus-cbc03f40f9753339,audited_with_annotation,1,P77555,,False
venusmuthub-v1,venus-cf2e570131b80556,audited_with_annotation,3,Q03154,,False
venusmuthub-v1,venus-d0585182abfe2660,audited_with_annotation,1,I6XD65,,False
venusmuthub-v1,venus-d187d570e2dc4402,undocumented_no_exact_uniprot,0,,,False
venusmuthub-v1,venus-d5b579600238875d,audited_with_annotation,1,Q2FHP2,,False
venusmuthub-v1,venus-d7597d795a65b040,audited_with_annotation,1,Q2FV54,,False
venusmuthub-v1,venus-d98b2269ed529294,audited_with_annotation,1,P08684,,False
venusmuthub-v1,venus-db6f99c2f0c1c621,audited_with_annotation,3,Q3YW59,,False
venusmuthub-v1,venus-db874159a334ddcf,audited_with_annotation,4,P06802,,False
venusmuthub-v1,venus-de4763156d0659c0,audited_with_annotation,1,A4XGA6,,False
venusmuthub-v1,venus-e106cf9431361c23,audited_with_annotation,1,P0A8I5,,False
venusmuthub-v1,venus-e2c390013035df74,audited_with_annotation,1,Q70PR7,,False
venusmuthub-v1,venus-e534b07a29d6ecf2,audited_with_annotation,1,P73574,,False
venusmuthub-v1,venus-e67b2509cf424b88,audited_with_annotation,1,D4Z2G1,,False
venusmuthub-v1,venus-e882ec45e80e2ece,audited_with_annotation,1,P36136,,False
venusmuthub-v1,venus-ee4abb868ebd5357,audited_with_annotation,1,P33018,,False
venusmuthub-v1,venus-f215fc047b4ec592,audited_with_annotation,1,A0A0K8P8E7,,False
venusmuthub-v1,venus-f2eeeee6f8bc57e6,audited_with_annotation,7,P15042,,False
venusmuthub-v1,venus-f4124bbcd051f818,audited_with_annotation,1,P00813,,False
venusmuthub-v1,venus-f68755df0ab4af4d,audited_with_annotation,3,P25745,,False
venusmuthub-v1,venus-f6ad6a376a4ccae7,audited_with_annotation,1,P95480,,False
venusmuthub-v1,venus-f9eaa71209b5568e,undocumented_no_exact_uniprot,0,,,False
venusmuthub-v1,venus-fb1d8ed35888b3e5,audited_with_annotation,2,Q44244,,False
venusmuthub-v1,venus-fb40294d4c662251,audited_with_annotation,2,P27346,,False
venusmuthub-v1,venus-fdef8e3435880467,audited_with_annotation,1,P32738,,False
