protocol_id,panel_id,dataset_id,assay_id,target_id,protein_id,family_id,model_id,aligned_variants,status
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_kcat,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,esm2_650m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_kcat,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,esm2_8m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_kcat,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,vespag,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_kcatkm,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,carp_640m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_kcatkm,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,esm2_150m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_kcatkm,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,esm2_35m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_kcatkm,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,esm2_650m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_kcatkm,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,esm2_8m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_kcatkm,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,vespag,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_km,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,carp_640m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_km,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,esm2_150m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_km,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,esm2_35m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_km,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,esm2_650m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_km,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,esm2_8m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A0I9QGZ2_km,venus-1972eefa4a6ef629,A0A0I9QGZ2,multi:c61b262d8c84,vespag,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q06135_activity,venus-220a25f64746e26e,Q06135,multi:b3ad68db9c98,carp_640m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q06135_activity,venus-220a25f64746e26e,Q06135,multi:b3ad68db9c98,esm2_150m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q06135_activity,venus-220a25f64746e26e,Q06135,multi:b3ad68db9c98,esm2_35m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q06135_activity,venus-220a25f64746e26e,Q06135,multi:b3ad68db9c98,esm2_650m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q06135_activity,venus-220a25f64746e26e,Q06135,multi:b3ad68db9c98,esm2_8m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q06135_activity,venus-220a25f64746e26e,Q06135,multi:b3ad68db9c98,vespag,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q58431_activity,venus-320f26d1be8a0cb0,Q58431,clan:CL0722,carp_640m,6,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q58431_activity,venus-320f26d1be8a0cb0,Q58431,clan:CL0722,esm2_150m,6,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q58431_activity,venus-320f26d1be8a0cb0,Q58431,clan:CL0722,esm2_35m,6,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q58431_activity,venus-320f26d1be8a0cb0,Q58431,clan:CL0722,esm2_650m,6,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q58431_activity,venus-320f26d1be8a0cb0,Q58431,clan:CL0722,esm2_8m,6,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q58431_activity,venus-320f26d1be8a0cb0,Q58431,clan:CL0722,vespag,6,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,3FCR_activity-substrate-1,venus-3876c90807a78d74,3FCR,confirmation-family-e678e1524a91,carp_640m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,3FCR_activity-substrate-1,venus-3876c90807a78d74,3FCR,confirmation-family-e678e1524a91,esm2_150m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,3FCR_activity-substrate-1,venus-3876c90807a78d74,3FCR,confirmation-family-e678e1524a91,esm2_35m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,3FCR_activity-substrate-1,venus-3876c90807a78d74,3FCR,confirmation-family-e678e1524a91,esm2_650m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,3FCR_activity-substrate-1,venus-3876c90807a78d74,3FCR,confirmation-family-e678e1524a91,esm2_8m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,3FCR_activity-substrate-1,venus-3876c90807a78d74,3FCR,confirmation-family-e678e1524a91,vespag,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,3FCR_activity-substrate-2,venus-3876c90807a78d74,3FCR,confirmation-family-e678e1524a91,carp_640m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,3FCR_activity-substrate-2,venus-3876c90807a78d74,3FCR,confirmation-family-e678e1524a91,esm2_150m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,3FCR_activity-substrate-2,venus-3876c90807a78d74,3FCR,confirmation-family-e678e1524a91,esm2_35m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,3FCR_activity-substrate-2,venus-3876c90807a78d74,3FCR,confirmation-family-e678e1524a91,esm2_650m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,3FCR_activity-substrate-2,venus-3876c90807a78d74,3FCR,confirmation-family-e678e1524a91,esm2_8m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,3FCR_activity-substrate-2,venus-3876c90807a78d74,3FCR,confirmation-family-e678e1524a91,vespag,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_DCIP_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,carp_640m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_DCIP_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_150m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_DCIP_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_35m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_DCIP_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_650m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_DCIP_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_8m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_DCIP_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,vespag,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_oxygen_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,carp_640m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_oxygen_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_150m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_oxygen_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_35m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_oxygen_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_650m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_oxygen_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_8m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_oxygen_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,vespag,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P24058_vmax,venus-454b0fb8de143bcd,P24058,multi:654eaac22e91,carp_640m,19,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P24058_vmax,venus-454b0fb8de143bcd,P24058,multi:654eaac22e91,esm2_150m,19,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P24058_vmax,venus-454b0fb8de143bcd,P24058,multi:654eaac22e91,esm2_35m,19,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P24058_vmax,venus-454b0fb8de143bcd,P24058,multi:654eaac22e91,esm2_650m,19,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P24058_vmax,venus-454b0fb8de143bcd,P24058,multi:654eaac22e91,esm2_8m,19,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P24058_vmax,venus-454b0fb8de143bcd,P24058,multi:654eaac22e91,vespag,19,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A059TC02_activity,venus-4d282f160e018c4f,A0A059TC02,clan:CL0063,carp_640m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A059TC02_activity,venus-4d282f160e018c4f,A0A059TC02,clan:CL0063,esm2_150m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A059TC02_activity,venus-4d282f160e018c4f,A0A059TC02,clan:CL0063,esm2_35m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A059TC02_activity,venus-4d282f160e018c4f,A0A059TC02,clan:CL0063,esm2_650m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A059TC02_activity,venus-4d282f160e018c4f,A0A059TC02,clan:CL0063,esm2_8m,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A0A059TC02_activity,venus-4d282f160e018c4f,A0A059TC02,clan:CL0063,vespag,4,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,C6DAH4_activity,venus-64be3ba2a292eb0f,C6DAH4,clan:CL0334,carp_640m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,C6DAH4_activity,venus-64be3ba2a292eb0f,C6DAH4,clan:CL0334,esm2_150m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,C6DAH4_activity,venus-64be3ba2a292eb0f,C6DAH4,clan:CL0334,esm2_35m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,C6DAH4_activity,venus-64be3ba2a292eb0f,C6DAH4,clan:CL0334,esm2_650m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,C6DAH4_activity,venus-64be3ba2a292eb0f,C6DAH4,clan:CL0334,esm2_8m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,C6DAH4_activity,venus-64be3ba2a292eb0f,C6DAH4,clan:CL0334,vespag,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P78330_activity,venus-6df418116e5febc9,P78330,clan:CL0137,carp_640m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P78330_activity,venus-6df418116e5febc9,P78330,clan:CL0137,esm2_150m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P78330_activity,venus-6df418116e5febc9,P78330,clan:CL0137,esm2_35m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P78330_activity,venus-6df418116e5febc9,P78330,clan:CL0137,esm2_650m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P78330_activity,venus-6df418116e5febc9,P78330,clan:CL0137,esm2_8m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P78330_activity,venus-6df418116e5febc9,P78330,clan:CL0137,vespag,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,7LOO_activity,venus-7e0f1f31cc7ee851,7LOO,confirmation-family-22aaa361d52f,carp_640m,16,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,7LOO_activity,venus-7e0f1f31cc7ee851,7LOO,confirmation-family-22aaa361d52f,esm2_150m,16,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,7LOO_activity,venus-7e0f1f31cc7ee851,7LOO,confirmation-family-22aaa361d52f,esm2_35m,16,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,7LOO_activity,venus-7e0f1f31cc7ee851,7LOO,confirmation-family-22aaa361d52f,esm2_650m,16,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,7LOO_activity,venus-7e0f1f31cc7ee851,7LOO,confirmation-family-22aaa361d52f,esm2_8m,16,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,7LOO_activity,venus-7e0f1f31cc7ee851,7LOO,confirmation-family-22aaa361d52f,vespag,16,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8LPL7_activity,venus-a60540654b3cbbf9,Q8LPL7,clan:CL0036,carp_640m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8LPL7_activity,venus-a60540654b3cbbf9,Q8LPL7,clan:CL0036,esm2_150m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8LPL7_activity,venus-a60540654b3cbbf9,Q8LPL7,clan:CL0036,esm2_35m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8LPL7_activity,venus-a60540654b3cbbf9,Q8LPL7,clan:CL0036,esm2_650m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8LPL7_activity,venus-a60540654b3cbbf9,Q8LPL7,clan:CL0036,esm2_8m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8LPL7_activity,venus-a60540654b3cbbf9,Q8LPL7,clan:CL0036,vespag,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,O94220_activity,venus-b1ee988208ad234a,O94220,multi:4ffed4e5e6ef,carp_640m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,O94220_activity,venus-b1ee988208ad234a,O94220,multi:4ffed4e5e6ef,esm2_150m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,O94220_activity,venus-b1ee988208ad234a,O94220,multi:4ffed4e5e6ef,esm2_35m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,O94220_activity,venus-b1ee988208ad234a,O94220,multi:4ffed4e5e6ef,esm2_650m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,O94220_activity,venus-b1ee988208ad234a,O94220,multi:4ffed4e5e6ef,esm2_8m,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,O94220_activity,venus-b1ee988208ad234a,O94220,multi:4ffed4e5e6ef,vespag,12,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P80036_activity,venus-b2c012e22fa464aa,P80036,clan:CL0036,carp_640m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P80036_activity,venus-b2c012e22fa464aa,P80036,clan:CL0036,esm2_150m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P80036_activity,venus-b2c012e22fa464aa,P80036,clan:CL0036,esm2_35m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P80036_activity,venus-b2c012e22fa464aa,P80036,clan:CL0036,esm2_650m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P80036_activity,venus-b2c012e22fa464aa,P80036,clan:CL0036,esm2_8m,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P80036_activity,venus-b2c012e22fa464aa,P80036,clan:CL0036,vespag,0,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,E8RUP5_activity,venus-ba768a97843a2ef2,E8RUP5,clan:CL0028,carp_640m,5,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,E8RUP5_activity,venus-ba768a97843a2ef2,E8RUP5,clan:CL0028,esm2_150m,5,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,E8RUP5_activity,venus-ba768a97843a2ef2,E8RUP5,clan:CL0028,esm2_35m,5,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,E8RUP5_activity,venus-ba768a97843a2ef2,E8RUP5,clan:CL0028,esm2_650m,5,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,E8RUP5_activity,venus-ba768a97843a2ef2,E8RUP5,clan:CL0028,esm2_8m,5,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,E8RUP5_activity,venus-ba768a97843a2ef2,E8RUP5,clan:CL0028,vespag,5,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q86XE5_kcat,venus-bff43a6e4a79b5f8,Q86XE5,clan:CL0036,carp_640m,11,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q86XE5_kcat,venus-bff43a6e4a79b5f8,Q86XE5,clan:CL0036,esm2_150m,11,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q86XE5_kcat,venus-bff43a6e4a79b5f8,Q86XE5,clan:CL0036,esm2_35m,11,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q86XE5_kcat,venus-bff43a6e4a79b5f8,Q86XE5,clan:CL0036,esm2_650m,11,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q86XE5_kcat,venus-bff43a6e4a79b5f8,Q86XE5,clan:CL0036,esm2_8m,11,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q86XE5_kcat,venus-bff43a6e4a79b5f8,Q86XE5,clan:CL0036,vespag,11,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P46849_activity,venus-c71bd410457488cf,P46849,multi:4daad6fee050,carp_640m,1,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P46849_activity,venus-c71bd410457488cf,P46849,multi:4daad6fee050,esm2_150m,1,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P46849_activity,venus-c71bd410457488cf,P46849,multi:4daad6fee050,esm2_35m,1,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P46849_activity,venus-c71bd410457488cf,P46849,multi:4daad6fee050,esm2_650m,1,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P46849_activity,venus-c71bd410457488cf,P46849,multi:4daad6fee050,esm2_8m,1,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P46849_activity,venus-c71bd410457488cf,P46849,multi:4daad6fee050,vespag,1,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P06802_activity,venus-db874159a334ddcf,P06802,multi:eb3fae606cb9,carp_640m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P06802_activity,venus-db874159a334ddcf,P06802,multi:eb3fae606cb9,esm2_150m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P06802_activity,venus-db874159a334ddcf,P06802,multi:eb3fae606cb9,esm2_35m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P06802_activity,venus-db874159a334ddcf,P06802,multi:eb3fae606cb9,esm2_650m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P06802_activity,venus-db874159a334ddcf,P06802,multi:eb3fae606cb9,esm2_8m,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P06802_activity,venus-db874159a334ddcf,P06802,multi:eb3fae606cb9,vespag,10,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q70PR7_activity,venus-e2c390013035df74,Q70PR7,clan:CL0149,carp_640m,13,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q70PR7_activity,venus-e2c390013035df74,Q70PR7,clan:CL0149,esm2_150m,13,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q70PR7_activity,venus-e2c390013035df74,Q70PR7,clan:CL0149,esm2_35m,13,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q70PR7_activity,venus-e2c390013035df74,Q70PR7,clan:CL0149,esm2_650m,13,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q70PR7_activity,venus-e2c390013035df74,Q70PR7,clan:CL0149,esm2_8m,13,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q70PR7_activity,venus-e2c390013035df74,Q70PR7,clan:CL0149,vespag,13,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P73574_activity,venus-e534b07a29d6ecf2,P73574,clan:CL0063,carp_640m,6,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P73574_activity,venus-e534b07a29d6ecf2,P73574,clan:CL0063,esm2_150m,6,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P73574_activity,venus-e534b07a29d6ecf2,P73574,clan:CL0063,esm2_35m,6,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P73574_activity,venus-e534b07a29d6ecf2,P73574,clan:CL0063,esm2_650m,6,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P73574_activity,venus-e534b07a29d6ecf2,P73574,clan:CL0063,esm2_8m,6,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P73574_activity,venus-e534b07a29d6ecf2,P73574,clan:CL0063,vespag,6,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P36136_kcat,venus-e882ec45e80e2ece,P36136,clan:CL0071,carp_640m,9,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P36136_kcat,venus-e882ec45e80e2ece,P36136,clan:CL0071,esm2_150m,9,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P36136_kcat,venus-e882ec45e80e2ece,P36136,clan:CL0071,esm2_35m,9,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P36136_kcat,venus-e882ec45e80e2ece,P36136,clan:CL0071,esm2_650m,9,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P36136_kcat,venus-e882ec45e80e2ece,P36136,clan:CL0071,esm2_8m,9,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P36136_kcat,venus-e882ec45e80e2ece,P36136,clan:CL0071,vespag,9,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P36136_vmax,venus-e882ec45e80e2ece,P36136,clan:CL0071,carp_640m,9,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P36136_vmax,venus-e882ec45e80e2ece,P36136,clan:CL0071,esm2_150m,9,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P36136_vmax,venus-e882ec45e80e2ece,P36136,clan:CL0071,esm2_35m,9,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P36136_vmax,venus-e882ec45e80e2ece,P36136,clan:CL0071,esm2_650m,9,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P36136_vmax,venus-e882ec45e80e2ece,P36136,clan:CL0071,esm2_8m,9,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P36136_vmax,venus-e882ec45e80e2ece,P36136,clan:CL0071,vespag,9,too_few_aligned_variants
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P25745_activity,venus-f68755df0ab4af4d,P25745,multi:6bcd78cd6689,carp_640m,19,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P25745_activity,venus-f68755df0ab4af4d,P25745,multi:6bcd78cd6689,esm2_150m,19,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P25745_activity,venus-f68755df0ab4af4d,P25745,multi:6bcd78cd6689,esm2_35m,19,included
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P25745_activity,venus-f68755df0ab4af4d,P25745,multi:6bcd78cd6689,esm2_650m,19,included
